jurisdiction_code,fiscal_year,direction,budget_line_id,cofog_status,cofog_division,cofog_consolidation,cofog_decided_at_level,cofog_rule_id,cofog_counterpart_fund
132195,2021,revenue,132195:2021:revenue:settlement:2d0048eadc3c0b22,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:2d3b5ba27e60bad7,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:2d7fcd7fac02b348,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:2d84785627d887a7,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:2e0b912088890b79,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:2e6b7b397b55bb8c,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:2ee57530a9c11446,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:2f1d734db28a7e3a,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:2f476fff737e332f,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:2fe19c5ce16b7e4d,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:2fe1f77ad97d18f8,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3153b148a24a03cd,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:31882d23193ddc03,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:31890b4241adbbc6,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:31a544fdf00ab400,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:31c200087eb8fa41,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:320b9186b5155313,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:323fd4af8e335589,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:327df5b1a735d8e6,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:32bff8369ed2fc93,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3303682ae2cb4460,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:33285cca1af2abd8,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3328bf9c8cd70ed4,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:33d9dff02176d8c9,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:34cce081576202ab,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:35ab2e155bd18aa7,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:35e54eaf4a283014,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:360afce0f9ead039,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:36126560186a2c5f,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:365e14e3dcbb5eae,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:36ca2a2de67f9dcf,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:36eb8a7549ee75ff,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:370c6c9de38191f3,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:37365847be2a6e54,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3792b6a3c1171e64,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:381a18312e2f059e,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3860853887c16418,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:38868fee8fa8be02,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3887596d7bd99559,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3915f8b661b68a0b,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:39e3c0c292e0100f,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3a2572dc38e7a7c4,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3a4dcc36bbcebb26,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3a547b665a856689,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3b2c1ad516706ec1,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3b2e7dea0babf590,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3b3abb0966d683e8,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3bd49bae821c450d,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3bdfeef141e00d69,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3be235f1e4686944,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3c573c325a22a636,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3c8d85fd6da6727a,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3cc2db73f30ea8ec,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3ce1c067d83f0dc3,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3d460f758fec5e2e,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3ec025ed4191f07f,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3ee6b43264391bd8,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3ee704ba8da601a2,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3effb4583949dab9,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3f1dd7d751cec079,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3fabd49c635f01a3,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:3fc12ccdd62ca191,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4038b71bfd0fe754,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4065ecaecbeb0a6a,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:40a35ca46299e7f1,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:40b13c1af4a0c201,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4101e4d31bf9ae55,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:411f960815c4c448,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:420e43c9e6d26abf,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:425821c06ab4d12f,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:42aa3585d2c7d968,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:436615d77493495a,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:43cced72fc8793ba,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:449728e28fbb0c81,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:44988f6439d50580,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:44f06f268e0f954c,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4561ba8eb0b854e9,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:45a2cd867da4e3c1,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:462e6c7a0bc565bc,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4683f769f909f54f,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:470748dc61913dcf,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:475f8bc9f9a6fa63,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:476bb9ee2aaf5edb,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:48037147a2d6027e,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:495a23b9863abc95,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:49795cc1a9c39f5d,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:497d6a1487370dbd,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4a1f11e49fc5c636,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4aa9f41f272ee01e,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4ad119b83fea653c,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4b0023ee2bc6d6fb,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4b777d6aee9bffe0,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4bd0abf1fe56385f,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4c537d076df21621,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4c63b8a6656f2b1b,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4c6b94d0fb77ad0e,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4cb752e57c0e1037,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4d06b795c197b9a2,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4d1cc3dd8f6054ce,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4d307f546eb21e9e,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4d50536fabe6f683,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4d9da33a00d95bb6,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4de390948c30e856,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4dee3b2c5a212f57,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4df2e558240741d1,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4e188a57122d12e6,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4ebdf84ed5b9baa0,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4ee5c66db50087dc,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4f1e859daf0416aa,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:4f451c26681da101,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5057cab2e32a3dbd,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:507e484a1fa96e4a,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:509f0b44df52cc90,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5151d335fa532300,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:51535f28dcb9213f,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:52fff5756ec78af5,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:535baac3d2cec6ec,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5360376e4aa1f1da,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5370331a352fbc79,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:538a0936354b4baa,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:539bff7ba22ce489,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:543c6e691aade996,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5453c29403e05ac1,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:54826bca488edb7f,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:54b9fa345f8b46c6,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:55c0d58b5d074ebd,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5608e6c973d2950f,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:565e9bc2ad38e97e,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:566fb583a54c2cd8,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:584ecb55929dd97d,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:586f541c8a21effd,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:587b9fd8462e1c4d,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5964ff13637a435e,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:59f94815eace8817,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5b2ce826600dba7b,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5b592aa0e725726a,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5b9da8585576618a,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5c96499eb0f1d763,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5d91cb519db9268b,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5db71b81fc282ad3,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5dcfa2ccb4487e31,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5e50482c425e9fa0,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5e55a8e6c22795b2,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:5ea5e517b270744a,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:60a59498c993ed27,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:610cf44d9188feee,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:6246be58a0b272c1,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:627334cbbe89709a,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:62c6792177098434,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:631a0fde5b7ddbaf,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:636c74e819f7b3a6,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:63d8a2b66f9c905b,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:645be135eb4647bd,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:64dba2959bc2c718,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:66781809eeca2dcb,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:67634605e27fccf5,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:67a441139329420b,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:67b484a27b421173,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:68162c127dd14b55,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:68383209d088ec64,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:68841a5486e890e5,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:68a24b51fe943ba1,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:68a261ba41cb80b5,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:68bdcd4bcc1236b0,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:695dedf16b84e2e2,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:6a42a99eb3bba0ed,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:6a81d4165e57397c,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:6aaa3eab37b584fb,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:6ad34316a11ece52,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:6aedf6cf0cd7db82,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:6af0275114e2e8c9,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:6af7b67de1b3d938,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:6b8ccfa21486f40a,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:6c0173a4366a71e3,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:6c26b851ca82026a,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:6c909c9d00cf7d95,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:6c94c27da804166c,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:6cf82160016a7b93,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:6d9fabe0796fb2db,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:6e61b188151507a1,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7082f572d4e0cbb8,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7086e90448a6603a,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:70a89d91da1e2403,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:70f720f046507730,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:71006e16e2c7c0e5,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:71728d2821f4ee06,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:71bcf42ad1d29085,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:71ec787951446299,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:727edad2e90e60c0,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:728e9d5e6c508112,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:73a7193893a939ad,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:73c1776bdcb92293,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:74dbbb0c27ec28c0,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:754e5747028bef57,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7572d5497b93c38f,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:75da8a5ed01f9666,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:778139e39a7f655a,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:780218eba6a58786,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7830121b0fe6308e,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:78462bd9d1264337,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:788f61d10999b701,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:797d299ab5e494f6,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:79aaf5f74e68ddae,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:79ac992a8dbe7fab,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:79c489458bb52107,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7a25e4f04d22a71b,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7afbbe6f04049e1b,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7b2adedeefcaa6e0,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7c51b3f60b723ac8,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7c9b4706b78dc0de,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7cb0f91e578b8e8c,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7ceaed52ba9ea399,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7d1a502b3c12da57,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7d29c94222d989b8,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7d3dad936ca0b709,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7dfe7fe53e774a8e,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7e45a86241aae694,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7f257e71e1054ad2,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7f406fc221fc61ad,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7f58137b44b5fa6f,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7f9d9703e0972a31,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7fccbc1b0b1bbdb0,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:7ffefae66e927347,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:80c7fd48a8dfb4f0,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:81090ce033b6f0c6,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:814fd33cfaeff5bb,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:827bb4cb8153640d,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:82bdf50fef63109e,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:82e11d8ebd5ef023,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:836bb0ccac215bdb,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:843975b65919295d,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:847ba2e2b70d635f,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:84ad24c1a47401cd,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:84f1f45921cedf5c,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:857c1ef80f3a9605,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:86457a9c26466da6,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:865d7f19ee0a1e59,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:870aaaef6224537f,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:8807abbae3b51333,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:8835c806ba7dc408,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:88b6aab094badff6,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:88fa85f6a48c67f8,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:89098a68a8b2f24e,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:8967b0be611e678f,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:89cec1b403c2afa1,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:8a15273baeb333fd,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:8a31d13bf1c50e5d,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:8a780fbfbc95b591,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:8aea31c7f145b4bf,not-applicable,"",retained,（規則なし）,,
132195,2021,revenue,132195:2021:revenue:settlement:8b58f6a3e1403047,not-applicable,"",retained,（規則なし）,,
