団体コード,"都道府県名
 （漢字）","市区町村名
 （漢字）","都道府県名
 （カナ）","市区町村名
 （カナ）",自治体のトップページ,会議録のトップページ, 自治体数,公開自治体数,公開自治体率
392022,高知県,室戸市,ｺｳﾁｹﾝ,ﾑﾛﾄｼ,http://www.city.muroto.kochi.jp/hopweb/joho/html/index.htm,http://www.city.muroto.kochi.jp/hp/k0201/gikai/dayori.htm,,,
392031,高知県,安芸市,ｺｳﾁｹﾝ,ｱｷｼ,http://www.city.aki.kochi.jp,http://www.city.aki.kochi.jp/gijiroku/,,,
392049,高知県,南国市,ｺｳﾁｹﾝ,ﾅﾝｺｸｼ,http://www.city.nankoku.lg.jp,http://www.city.nankoku.lg.jp/gijiroku/,,,
392057,高知県,土佐市,ｺｳﾁｹﾝ,ﾄｻｼ,http://www.city.tosa.lg.jp,http://www.kaigiroku.net/kensaku/tosa/tosa.html,,,
392065,高知県,須崎市,ｺｳﾁｹﾝ,ｽｻｷｼ,https://www.city.susaki.lg.jp,http://www.city.susaki.lg.jp/gijiroku/,,,
392081,高知県,宿毛市,ｺｳﾁｹﾝ,ｽｸﾓｼ,http://www.city.sukumo.kochi.jp,http://www.city.sukumo.kochi.jp/gikai/kaigiroku/kaigiroku.html,,,
392090,高知県,土佐清水市,ｺｳﾁｹﾝ,ﾄｻｼﾐｽﾞｼ,https://www.city.tosashimizu.kochi.jp,https://www.city.tosashimizu.kochi.jp/kurashi/section/gikai/042.html,,,
392103,高知県,四万十市,ｺｳﾁｹﾝ,ｼﾏﾝﾄｼ,http://www.city.shimanto.lg.jp/topj.html,http://www.gijiroku.net/city.shimanto/,,,
392111,高知県,香南市,ｺｳﾁｹﾝ,ｺｳﾅﾝｼ,http://www.city.kochi-konan.lg.jp,http://www.db-search.com/kochi-konan-c/index.php/,,,
392120,高知県,香美市,ｺｳﾁｹﾝ,ｶﾐｼ,http://www.city.kami.kochi.jp,http://www.city.kami.kochi.jp/site/gikai/,,,
393011,高知県,東洋町,ｺｳﾁｹﾝ,ﾄｳﾖｳﾁｮｳ,http://www.town.toyo.kochi.jp/contents/,http://www.town.toyo.kochi.jp/gikai-toyo/council10.html,,,
393029,高知県,奈半利町,ｺｳﾁｹﾝ,ﾅﾊﾘﾁｮｳ,http://www.town.nahari.kochi.jp,,,,
393037,高知県,田野町,ｺｳﾁｹﾝ,ﾀﾉﾁｮｳ,http://www.chugei.or.jp/tano/,http://www.chugei.or.jp/tano/magazine-group/gikai,,,
393045,高知県,安田町,ｺｳﾁｹﾝ,ﾔｽﾀﾞﾁｮｳ,http://www.town.yasuda.kochi.jp/home.htm,,,,
393053,高知県,北川村,ｺｳﾁｹﾝ,ｷﾀｶﾞﾜﾑﾗ,http://www.kitagawamura.jp,,,,
393061,高知県,馬路村,ｺｳﾁｹﾝ,ｳﾏｼﾞﾑﾗ,http://www.vill.umaji.kochi.jp/html/index.htm,http://www.vill.umaji.kochi.jp/html/gikai.htm,,,
393070,高知県,芸西村,ｺｳﾁｹﾝ,ｹﾞｲｾｲﾑﾗ,http://www.vill.geisei.kochi.jp,,,,
393410,高知県,本山町,ｺｳﾁｹﾝ,ﾓﾄﾔﾏﾁｮｳ,http://www.town.motoyama.kochi.jp,http://www.town.motoyama.kochi.jp/dl/,,,
393444,高知県,大豊町,ｺｳﾁｹﾝ,ｵｵﾄﾖﾁｮｳ,http://www.town.otoyo.kochi.jp,http://www.town.otoyo.kochi.jp/koho/,,,
393631,高知県,土佐町,ｺｳﾁｹﾝ,ﾄｻﾁｮｳ,http://www.town.tosa.kochi.jp,http://www.town.tosa.kochi.jp/publics/index/148/&anchor_link=page148#page148,,,
393649,高知県,大川村,ｺｳﾁｹﾝ,ｵｵｶﾜﾑﾗ,http://www.vill.okawa.kochi.jp,,,,
393860,高知県,いの町,ｺｳﾁｹﾝ,ｲﾉﾁｮｳ,http://www.town.ino.kochi.jp,http://www.town.ino.kochi.jp/gikai/index.html#kakara,,,
393878,高知県,仁淀川町,ｺｳﾁｹﾝ,ﾆﾖﾄﾞｶﾞﾜﾁｮｳ,http://www.town.niyodogawa.lg.jp,http://www.town.niyodogawa.lg.jp/gikaid/,,,
394017,高知県,中土佐町,ｺｳﾁｹﾝ,ﾅｶﾄｻﾁｮｳ,http://www.town.nakatosa.lg.jp,http://www.town.nakatosa.lg.jp/gijiroku/,,,
394025,高知県,佐川町,ｺｳﾁｹﾝ,ｻｶﾜﾁｮｳ,http://www.town.sakawa.lg.jp,http://www.town.sakawa.lg.jp/life/list.php?hdnSKBN=G&hdnKeyword=%B5%C4%BB%F6%CF%BF&hdnJPN=%C6%FC%CB%DC%B8%EC,,,
394033,高知県,越知町,ｺｳﾁｹﾝ,ｵﾁﾁｮｳ,http://www.town.ochi.kochi.jp,http://www.town.ochi.kochi.jp/yakuba/gikai/info/gijiroku.htm,,,
394050,高知県,梼原町,ｺｳﾁｹﾝ,ﾕｽﾊﾗﾁｮｳ,http://www.town.yusuhara.kochi.jp,http://www.town.yusuhara.kochi.jp/town/gikai/#gikaidayori,,,
394106,高知県,日高村,ｺｳﾁｹﾝ,ﾋﾀﾞｶﾑﾗ,http://www.vill.hidaka.kochi.jp,http://www.vill.hidaka.kochi.jp/cgi/site_list_page.cgi?ID=20100328154423,,,
394114,高知県,津野町,ｺｳﾁｹﾝ,ﾂﾉﾁｮｳ,http://www.town.kochi-tsuno.lg.jp,http://www.town.kochi-tsuno.lg.jp/gikai_koho.html,,,
394122,高知県,四万十町,ｺｳﾁｹﾝ,ｼﾏﾝﾄﾁｮｳ,http://www.town.shimanto.lg.jp,http://www.town.shimanto.lg.jp/gijiroku/,,,
394246,高知県,大月町,ｺｳﾁｹﾝ,ｵｵﾂｷﾁｮｳ,http://www.town.otsuki.kochi.jp,http://www.town.otsuki.kochi.jp/kakuka/003-12.html#007,,,
394271,高知県,三原村,ｺｳﾁｹﾝ,ﾐﾊﾗﾑﾗ,http://www.vill.mihara.kochi.jp,,,,
394289,高知県,黒潮町,ｺｳﾁｹﾝ,ｸﾛｼｵﾁｮｳ,http://www.town.kuroshio.lg.jp,http://www.town.kuroshio.lg.jp/pb/cont/machi-gikai-giji,,,
400009,福岡県,,ﾌｸｵｶｹﾝ,,http://www.pref.fukuoka.lg.jp/,http://www.gikai.pref.fukuoka.lg.jp/kaigiroku.html,,,
401005,福岡県,北九州市,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼ,http://www.city.kitakyushu.lg.jp/,http://www.kaigiroku.net/kensaku/cgi-bin/WWWframeBase.exe?A=frameBase&USR=fkokits&PWD=&L=1&S=31,,,
401307,福岡県,福岡市,ﾌｸｵｶｹﾝ,ﾌｸｵｶｼ,http://www.city.fukuoka.lg.jp/,http://asp.db-search.com/fukuoka-c/dsweb.cgi/,,,
402028,福岡県,大牟田市,ﾌｸｵｶｹﾝ,ｵｵﾑﾀｼ,http://www.city.omuta.lg.jp/,http://www.kaigiroku.net/kensaku/omuta/omuta.html,,,
402036,福岡県,久留米市,ﾌｸｵｶｹﾝ,ｸﾙﾒｼ,http://www.city.kurume.fukuoka.jp/,http://www.kensakusystem.jp/kurume/index.html,,,
402044,福岡県,直方市,ﾌｸｵｶｹﾝ,ﾉｵｶﾞﾀｼ,http://www.city.nogata.fukuoka.jp/,http://www.kensakusystem.jp/nogata/sapphire.html,,,
402052,福岡県,飯塚市,ﾌｸｵｶｹﾝ,ｲｲﾂﾞｶｼ,https://www.city.iizuka.lg.jp/,https://www.city.iizuka.lg.jp/shise/gikai/kaigiroku/index.html,,,
402061,福岡県,田川市,ﾌｸｵｶｹﾝ,ﾀｶﾞﾜｼ,http://www.joho.tagawa.fukuoka.jp/,http://www.kensakusystem.jp/tagawa/,,,
402079,福岡県,柳川市,ﾌｸｵｶｹﾝ,ﾔﾅｶﾞﾜｼ,http://www.city.yanagawa.fukuoka.jp/,http://www.city.yanagawa.fukuoka.jp/shisei/shigikai/kaigiroku01.html,,,
402109,福岡県,八女市,ﾌｸｵｶｹﾝ,ﾔﾒｼ,http://www.city.yame.fukuoka.jp/,http://www.city.yame.fukuoka.jp/shisei/12/7/index.html,,,
402117,福岡県,筑後市,ﾌｸｵｶｹﾝ,ﾁｸｺﾞｼ,http://www.city.chikugo.lg.jp/#&panel1-1,http://www.kaigiroku.net/kensaku/chikugo/chikugo.html,,,
402125,福岡県,大川市,ﾌｸｵｶｹﾝ,ｵｵｶﾜｼ,http://www.city.okawa.lg.jp/,http://www.city.okawa.lg.jp/s078/010/080/20150902133811.html,,,
402133,福岡県,行橋市,ﾌｸｵｶｹﾝ,ﾕｸﾊｼｼ,http://www.city.yukuhashi.lg.jp/,http://www.kaigiroku.net/kensaku/yukuhashi/yukuhashi.html,,,
402141,福岡県,豊前市,ﾌｸｵｶｹﾝ,ﾌﾞｾﾞﾝｼ,http://www.city.buzen.lg.jp/,http://www.city.buzen.lg.jp/senkyo-gikai/gikai/gijiroku.html,,,
402150,福岡県,中間市,ﾌｸｵｶｹﾝ,ﾅｶﾏｼ,http://www.city.nakama.lg.jp/,http://www.city.nakama.lg.jp/gyose/gikai/kaigiroku.html,,,
402168,福岡県,小郡市,ﾌｸｵｶｹﾝ,ｵｺﾞｵﾘｼ,http://www.city.ogori.fukuoka.jp/,http://www.kaigiroku.net/kensaku/ogorishi/ogorishi.html,,,
402176,福岡県,筑紫野市,ﾌｸｵｶｹﾝ,ﾁｸｼﾉｼ,https://www.city.chikushino.fukuoka.jp/,http://asp.db-search.com/chikushino-c/dsweb.cgi/,,,
402184,福岡県,春日市,ﾌｸｵｶｹﾝ,ｶｽｶﾞｼ,http://www.city.kasuga.fukuoka.jp/,http://asp.db-search.com/kasuga-c/dsweb.cgi/,,,
402192,福岡県,大野城市,ﾌｸｵｶｹﾝ,ｵｵﾉｼﾞｮｳｼ,http://www.city.onojo.fukuoka.jp/,http://asp.db-search.com/onojo-c/,,,
402206,福岡県,宗像市,ﾌｸｵｶｹﾝ,ﾑﾅｶﾀｼ,http://www.city.munakata.lg.jp/,http://asp.db-search.com/munakata-c/dsweb.cgi/,,,
402214,福岡県,太宰府市,ﾌｸｵｶｹﾝ,ﾀﾞｻﾞｲﾌｼ,http://www.city.dazaifu.lg.jp/,http://www.city.dazaifu.lg.jp/gikai_s/kaigiroku/kaigirokueturan.html,,,
402231,福岡県,古賀市,ﾌｸｵｶｹﾝ,ｺｶﾞｼ,http://www.city.koga.fukuoka.jp/,http://www.db-search.com/koga-c/index.php/,,,
402249,福岡県,福津市,ﾌｸｵｶｹﾝ,ﾌｸﾂｼ,http://www.city.fukutsu.lg.jp/,http://www.kaigiroku.net/kensaku/fukutsu/fukutsu.html,,,
402257,福岡県,うきは市,ﾌｸｵｶｹﾝ,ｳｷﾊｼ,http://www.city.ukiha.fukuoka.jp/,http://www.city.ukiha.fukuoka.jp/gikai/kihon/pub/default.aspx?c_id=107,,,
402265,福岡県,宮若市,ﾌｸｵｶｹﾝ,ﾐﾔﾜｶｼ,http://www.city.miyawaka.lg.jp/,http://www.db-search.com/miyawaka-c/index.php/,,,
402273,福岡県,嘉麻市,ﾌｸｵｶｹﾝ,ｶﾏｼ,http://www.city.kama.lg.jp/,http://www.kaigiroku.net/kensaku/kama/kama.html,,,
402281,福岡県,朝倉市,ﾌｸｵｶｹﾝ,ｱｻｸﾗｼ,http://www.city.asakura.lg.jp/www/toppage/0000000000000/APM03000.html,http://www.city.asakura.lg.jp/www/genre/0000000000000/1000000000015/index.html,,,
402290,福岡県,みやま市,ﾌｸｵｶｹﾝ,ﾐﾔﾏｼ,https://www.city.miyama.lg.jp/,https://www.city.miyama.lg.jp/info/prev.asp?fol_id=5489,,,
402303,福岡県,糸島市,ﾌｸｵｶｹﾝ,ｲﾄｼﾏｼ,http://www.city.itoshima.lg.jp/,http://kaigiroku.city.itoshima.lg.jp/,,,
403059,福岡県,那珂川町,ﾌｸｵｶｹﾝ,ﾅｶｶﾞﾜﾏﾁ,http://www.town.fukuoka-nakagawa.lg.jp/,http://www.kaigiroku.net/kensaku/nakagawa/nakagawa.html,,,
403415,福岡県,宇美町,ﾌｸｵｶｹﾝ,ｳﾐﾏﾁ,http://www.town.umi.lg.jp/,http://www.town.umi.lg.jp/site/gikai/list36.html,,,
403423,福岡県,篠栗町,ﾌｸｵｶｹﾝ,ｻｻｸﾞﾘﾏﾁ,http://www.town.sasaguri.fukuoka.jp/,http://www.town.sasaguri.fukuoka.jp/?mode=gikai_minutes,,,
403431,福岡県,志免町,ﾌｸｵｶｹﾝ,ｼﾒﾏﾁ,http://www.town.shime.lg.jp/,http://www.kaigiroku.net/kensaku/shime/shime.html,,,
403440,福岡県,須恵町,ﾌｸｵｶｹﾝ,ｽｴﾏﾁ,http://www.town.sue.fukuoka.jp/,http://www.town.sue.fukuoka.jp/site/gikai/,,,
403458,福岡県,新宮町,ﾌｸｵｶｹﾝ,ｼﾝｸﾞｳﾏﾁ,http://www.town.shingu.fukuoka.jp/,"http://www.town.shingu.fukuoka.jp/index.cfm/1,0,168,html",,,
403482,福岡県,久山町,ﾌｸｵｶｹﾝ,ﾋｻﾔﾏﾏﾁ,http://www.town.hisayama.fukuoka.jp/,http://www.town.hisayama.fukuoka.jp/tyousei/tyougikai/kaigiroku/index.html,,,
403491,福岡県,粕屋町,ﾌｸｵｶｹﾝ,ｶｽﾔﾏﾁ,http://www.town.kasuya.fukuoka.jp/,http://www.town.kasuya.fukuoka.jp/gyosei/gikaisenkyo/gikai/kaigiroku/index.html,,,
403814,福岡県,芦屋町,ﾌｸｵｶｹﾝ,ｱｼﾔﾏﾁ,http://www.town.ashiya.lg.jp/,http://www.town.ashiya.lg.jp/info.rbz?nd=263&ik=1,,,
403822,福岡県,水巻町,ﾌｸｵｶｹﾝ,ﾐｽﾞﾏｷﾏﾁ,https://www.town.mizumaki.lg.jp/,https://www.town.mizumaki.lg.jp/gyosei/gikai/dayori/index.html,,,
403831,福岡県,岡垣町,ﾌｸｵｶｹﾝ,ｵｶｶﾞｷﾏﾁ,http://www.town.okagaki.lg.jp/,http://www.kaigiroku.net/kensaku/okagaki/okagaki.html,,,
403849,福岡県,遠賀町,ﾌｸｵｶｹﾝ,ｵﾝｶﾞﾁｮｳ,http://www.town.onga.lg.jp/,http://iasb-sv.town.onga.lg.jp/voices/,,,
404012,福岡県,小竹町,ﾌｸｵｶｹﾝ,ｺﾀｹﾏﾁ,http://town.kotake.lg.jp/,http://town.kotake.lg.jp/gikai/hpkiji/pub/List.aspx?c_id=3&class_set_id=6&class_id=547,,,
404021,福岡県,鞍手町,ﾌｸｵｶｹﾝ,ｸﾗﾃﾏﾁ,http://www.town.kurate.lg.jp/,http://www.town.kurate.lg.jp/senkyo/gikai_schedule-proceed.html,,,
404217,福岡県,桂川町,ﾌｸｵｶｹﾝ,ｹｲｾﾝﾏﾁ,http://www.town.keisen.fukuoka.jp/,http://www.town.keisen.fukuoka.jp/gikai/tayori.php,,,
404471,福岡県,筑前町,ﾌｸｵｶｹﾝ,ﾁｸｾﾞﾝﾏﾁ,http://www.town.chikuzen.fukuoka.jp/,http://www.town.chikuzen.fukuoka.jp/Category5-11-0.htm,,,
404489,福岡県,東峰村,ﾌｸｵｶｹﾝ,ﾄｳﾎｳﾑﾗ,http://vill.toho-info.com/,http://vill.toho-info.com/category_c?cate=4&cate2=3,,,
405035,福岡県,大刀洗町,ﾌｸｵｶｹﾝ,ﾀﾁｱﾗｲﾏﾁ,https://www.town.tachiarai.fukuoka.jp/,https://www.town.tachiarai.fukuoka.jp/gikai/kaigikekka/index.html,,,
405221,福岡県,大木町,ﾌｸｵｶｹﾝ,ｵｵｷﾏﾁ,http://www.town.ooki.lg.jp/,http://www.town.ooki.lg.jp/gikai/1/index.html,,,
405442,福岡県,広川町,ﾌｸｵｶｹﾝ,ﾋﾛｶﾜﾏﾁ,http://www.town.hirokawa.fukuoka.jp/,http://www.town.hirokawa.fukuoka.jp/hp/node_1251/node_114/node_1238/node_9057,,,
406015,福岡県,香春町,ﾌｸｵｶｹﾝ,ｶﾜﾗﾏﾁ,http://www.town.kawara.fukuoka.jp/,http://www.town.kawara.fukuoka.jp/soshiki/gikaijimukyoku/shomu/gikai-dayori.html,,,
406023,福岡県,添田町,ﾌｸｵｶｹﾝ,ｿｴﾀﾞﾏﾁ,https://www.town.soeda.fukuoka.jp/,https://www.town.soeda.fukuoka.jp/gikai/giketu/,,,
406040,福岡県,糸田町,ﾌｸｵｶｹﾝ,ｲﾄﾀﾞﾏﾁ,http://www.town.itoda.lg.jp/,http://www.town.itoda.lg.jp/books/index/2,,,
406058,福岡県,川崎町,ﾌｸｵｶｹﾝ,ｶﾜｻｷﾏﾁ,http://www.town-kawasaki.com/,http://www.db-search.com/kawasaki-t/index.php/,,,
406082,福岡県,大任町,ﾌｸｵｶｹﾝ,ｵｵﾄｳﾏﾁ,http://www.town.oto.fukuoka.jp/,http://www.town.oto.fukuoka.jp/info/prev.asp?fol_id=1737,,,
406091,福岡県,赤村,ﾌｸｵｶｹﾝ,ｱｶﾑﾗ,http://www.akamura.net/,,,,
406104,福岡県,福智町,ﾌｸｵｶｹﾝ,ﾌｸﾁﾏﾁ,http://www.town.fukuchi.lg.jp/,http://www.town.fukuchi.lg.jp/gikai/tayori.html,,,
406210,福岡県,苅田町,ﾌｸｵｶｹﾝ,ｶﾝﾀﾞﾏﾁ,http://www.town.kanda.lg.jp/,http://www.kaigiroku.net/kensaku/kanda/kanda.html,,,
406252,福岡県,みやこ町,ﾌｸｵｶｹﾝ,ﾐﾔｺﾏﾁ,http://www.town.miyako.lg.jp/,https://www.kaigiroku.net/kensaku/miyakomachi/miyakomachi.html,,,
406422,福岡県,吉富町,ﾌｸｵｶｹﾝ,ﾖｼﾄﾐﾏﾁ,https://www.town.yoshitomi.lg.jp/,https://www.town.yoshitomi.lg.jp/gyosei/19/1/,,,
406465,福岡県,上毛町,ﾌｸｵｶｹﾝ,ｺｳｹﾞﾏﾁ,http://www.town.koge.lg.jp/,http://www.town.koge.lg.jp/site/gikai/,,,
406473,福岡県,築上町,ﾌｸｵｶｹﾝ,ﾁｸｼﾞｮｳﾏﾁ,http://www.town.chikujo.fukuoka.jp/,http://www.town.chikujo.fukuoka.jp/s031/010/010/gijiroku.html,,,
410004,佐賀県,,ｻｶﾞｹﾝ,,https://www.pref.saga.lg.jp/web/,http://asp.db-search.com/saga/dsweb.cgi/,,,
412015,佐賀県,佐賀市,ｻｶﾞｹﾝ,ｻｶﾞｼ,https://www.city.saga.lg.jp/,http://sagashi-gikai.gijiroku.com/kensaku.asp,,,
412023,佐賀県,唐津市,ｻｶﾞｹﾝ,ｶﾗﾂｼ,https://www.city.karatsu.lg.jp/,http://www.kaigiroku.net/kensaku/karatsu/karatsu.html,,,
412031,佐賀県,鳥栖市,ｻｶﾞｹﾝ,ﾄｽｼ,https://www.city.tosu.lg.jp/,http://www.kaigiroku.net/kensaku/tosu/tosu.html,,,
412040,佐賀県,多久市,ｻｶﾞｹﾝ,ﾀｸｼ,https://www.city.taku.lg.jp/,http://www.kaigiroku.net/kensaku/taku/taku.html,,,
412058,佐賀県,伊万里市,ｻｶﾞｹﾝ,ｲﾏﾘｼ,http://www.city.imari.saga.jp/,http://www.kaigiroku.net/kensaku/imari/imari.html,,,
412066,佐賀県,武雄市,ｻｶﾞｹﾝ,ﾀｹｵｼ,http://www.city.takeo.lg.jp/,http://www.city.takeo.lg.jp/shisei/shigikai/,,,
412074,佐賀県,鹿島市,ｻｶﾞｹﾝ,ｶｼﾏｼ,http://www.city.saga-kashima.lg.jp/,http://www.city.saga-kashima.lg.jp/main/107.html,,,
412082,佐賀県,小城市,ｻｶﾞｹﾝ,ｵｷﾞｼ,http://www.city.ogi.lg.jp/,http://www.db-search.com/ogi-c/index.php/,,,
412091,佐賀県,嬉野市,ｻｶﾞｹﾝ,ｳﾚｼﾉｼ,http://www.city.ureshino.lg.jp/top.html,http://www.city.ureshino.lg.jp/392/394.html,,,
412104,佐賀県,神埼市,ｻｶﾞｹﾝ,ｶﾝｻﾞｷｼ,http://www.city.kanzaki.saga.jp/,http://asp.db-search.com/kanzaki-c/dsweb.cgi/,,,
413275,佐賀県,吉野ヶ里町,ｻｶﾞｹﾝ,ﾖｼﾉｶﾞﾘﾁｮｳ,http://www.town.yoshinogari.saga.jp/,http://asp.db-search.com/yoshinogari-t/dsweb.cgi/,,,
413411,佐賀県,基山町,ｻｶﾞｹﾝ,ｷﾔﾏﾁｮｳ,http://www.town.kiyama.lg.jp/,http://www.town.kiyama.lg.jp/site/gikai/,,,
413453,佐賀県,上峰町,ｻｶﾞｹﾝ,ｶﾐﾐﾈﾁｮｳ,http://www.town.kamimine.lg.jp/index,http://www.town.kamimine.lg.jp/view.php?pageId=1379,,,
413461,佐賀県,みやき町,ｻｶﾞｹﾝ,ﾐﾔｷﾁｮｳ,http://www.town.miyaki.lg.jp/,http://giji.town.miyaki.lg.jp/,,,
413879,佐賀県,玄海町,ｻｶﾞｹﾝ,ｹﾞﾝｶｲﾁｮｳ,http://www.town.genkai.saga.jp/home.html,http://www.town.genkai.saga.jp/town/tyogikai/000001500/,,,
414018,佐賀県,有田町,ｻｶﾞｹﾝ,ｱﾘﾀﾁｮｳ,http://www.town.arita.lg.jp/,http://www.town.arita.lg.jp/main/119.html,,,
414239,佐賀県,大町町,ｻｶﾞｹﾝ,ｵｵﾏﾁﾁｮｳ,http://www.town.omachi.saga.jp/,http://www.town.omachi.saga.jp/hp/admission/07_chousei/03_gikai/01_gikai_kaigiroku01.html,,,
414247,佐賀県,江北町,ｻｶﾞｹﾝ,ｺｳﾎｸﾏﾁ,http://www.town.kouhoku.saga.jp/,http://www.town.kouhoku.saga.jp/gikai.html,,,
414255,佐賀県,白石町,ｻｶﾞｹﾝ,ｼﾛｲｼﾁｮｳ,http://www.town.shiroishi.lg.jp/,http://www.town.shiroishi.lg.jp/chousei_machi/gikai/kaigiroku.html,,,
414417,佐賀県,太良町,ｻｶﾞｹﾝ,ﾀﾗﾁｮｳ,http://www.town.tara.lg.jp/,http://www.town.tara.lg.jp/chosei/_1010/_1414.html,,,
420000,長崎県,,ﾅｶﾞｻｷｹﾝ,,https://www.pref.nagasaki.jp/,https://www.kaigiroku.net/nagasaki/nagasaki.html,,,
422011,長崎県,長崎市,ﾅｶﾞｻｷｹﾝ,ﾅｶﾞｻｷｼ,http://www.city.nagasaki.lg.jp/,http://asp.db-search.com/nagasaki-c/,,,
422029,長崎県,佐世保市,ﾅｶﾞｻｷｹﾝ,ｻｾﾎﾞｼ,http://www.city.sasebo.lg.jp/,http://www.kaigiroku.net/kensaku/sasebo/sasebo.html,,,
422037,長崎県,島原市,ﾅｶﾞｻｷｹﾝ,ｼﾏﾊﾞﾗｼ,http://www.city.shimabara.lg.jp/,http://asp.db-search.com/shimabara-c/,,,
422045,長崎県,諫早市,ﾅｶﾞｻｷｹﾝ,ｲｻﾊﾔｼ,http://www.city.isahaya.nagasaki.jp/,http://asp.db-search.com/isahaya-c/dsweb.cgi/,,,
422053,長崎県,大村市,ﾅｶﾞｻｷｹﾝ,ｵｵﾑﾗｼ,http://www.city.omura.nagasaki.jp/,http://www.kaigiroku.net/kensaku/omura/omura.html,,,
422070,長崎県,平戸市,ﾅｶﾞｻｷｹﾝ,ﾋﾗﾄﾞｼ,http://www.city.hirado.nagasaki.jp/,http://www.kaigiroku.net/kensaku/hirado/hirado.html,,,
422088,長崎県,松浦市,ﾅｶﾞｻｷｹﾝ,ﾏﾂｳﾗｼ,http://www.city-matsuura.jp/www/toppage/0000000000000/APM03000.html,http://asp.db-search.com/matsuura-c/dsweb.cgi/,,,
422096,長崎県,対馬市,ﾅｶﾞｻｷｹﾝ,ﾂｼﾏｼ,http://www.city.tsushima.nagasaki.jp/,http://www.kaigiroku.net/kensaku/tsushima/tsushima.html,,,
422100,長崎県,壱岐市,ﾅｶﾞｻｷｹﾝ,ｲｷｼ,http://www.city.iki.nagasaki.jp/,http://www.city.iki.nagasaki.jp/modules/policy/index.php?cat_id=27,,,
422118,長崎県,五島市,ﾅｶﾞｻｷｹﾝ,ｺﾞﾄｳｼ,http://www.city.goto.nagasaki.jp/,http://www.kaigiroku.net/kensaku/goto/goto.html,,,
422126,長崎県,西海市,ﾅｶﾞｻｷｹﾝ,ｻｲｶｲｼ,http://www.city.saikai.nagasaki.jp/,http://www.city.saikai.nagasaki.jp/docs/2015080700021/,,,
422134,長崎県,雲仙市,ﾅｶﾞｻｷｹﾝ,ｳﾝｾﾞﾝｼ,https://www.city.unzen.nagasaki.jp/,http://www.kaigiroku.net/kensaku/unzen/unzen.html,,,
422142,長崎県,南島原市,ﾅｶﾞｻｷｹﾝ,ﾐﾅﾐｼﾏﾊﾞﾗｼ,http://www.city.minamishimabara.lg.jp/,http://www.kaigiroku.net/kensaku/minamishimabara/minamishimabara.html,,,
423076,長崎県,長与町,ﾅｶﾞｻｷｹﾝ,ﾅｶﾞﾖﾁｮｳ,http://webtown.nagayo.jp/,http://webtown.nagayo.jp/gikai/kaigiroku/top.html,,,
423084,長崎県,時津町,ﾅｶﾞｻｷｹﾝ,ﾄｷﾞﾂﾁｮｳ,http://www.town.togitsu.nagasaki.jp/,http://www.town.togitsu.nagasaki.jp/gikai/kihon/pub/default.aspx?c_id=111,,,
423211,長崎県,東彼杵町,ﾅｶﾞｻｷｹﾝ,ﾋｶﾞｼｿﾉｷﾞﾁｮｳ,http://www.sonogi.jp/,http://www.sonogi.jp/gikai.html#H26,,,
423220,長崎県,川棚町,ﾅｶﾞｻｷｹﾝ,ｶﾜﾀﾅﾁｮｳ,http://www.kawatana.jp/,http://www.kawatana.jp/yakuba/info/4_3.html,,,
423238,長崎県,波佐見町,ﾅｶﾞｻｷｹﾝ,ﾊｻﾐﾁｮｳ,http://www.town.hasami.lg.jp/,http://www.town.hasami.lg.jp/yakuba/gikai/gikai03.htm,,,
423831,長崎県,小値賀町,ﾅｶﾞｻｷｹﾝ,ｵﾁﾞｶﾁｮｳ,http://ojika.net/,http://ojika.net/gikaidayori/,,,
423912,長崎県,佐々町,ﾅｶﾞｻｷｹﾝ,ｻｻﾞﾁｮｳ,http://www.sazacho-nagasaki.jp/,http://www.sazacho-nagasaki.jp/gikai/kihon/pub/default.aspx?c_id=142,,,
424111,長崎県,新上五島町,ﾅｶﾞｻｷｹﾝ,ｼﾝｶﾐｺﾞﾄｳﾁｮｳ,http://official.shinkamigoto.net/,http://official.shinkamigoto.net/council.php?dcid=d00003x0,,,
430005,熊本県,,ｸﾏﾓﾄｹﾝ,,http://www.pref.kumamoto.jp/Default.aspx,http://www.kaigiroku.net/kensaku/pref_kumamoto/gikai.html,,,
431001,熊本県,熊本市,ｸﾏﾓﾄｹﾝ,ｸﾏﾓﾄｼ,http://www.city.kumamoto.jp/,http://www.city.kumamoto.jp/hpkiji/pub/ExtractionList.aspx?c_id=5&eg_id=1&e_id=10,,,
432024,熊本県,八代市,ｸﾏﾓﾄｹﾝ,ﾔﾂｼﾛｼ,http://www.city.yatsushiro.lg.jp/,http://www.yatsushiro.org/VOICES/index.html,,,
432032,熊本県,人吉市,ｸﾏﾓﾄｹﾝ,ﾋﾄﾖｼｼ,http://www.city.hitoyoshi.lg.jp/,http://www.city.hitoyoshi.lg.jp/q/aview/175/6655.html,,,
432041,熊本県,荒尾市,ｸﾏﾓﾄｹﾝ,ｱﾗｵｼ,http://www.city.arao.lg.jp/,http://www.city.arao.lg.jp/q/list/505.html,,,
432059,熊本県,水俣市,ｸﾏﾓﾄｹﾝ,ﾐﾅﾏﾀｼ,http://www.city.minamata.lg.jp/,http://www.kensakusystem.jp/minamata/index.html,,,
