budget_line_id,jurisdiction_code,jurisdiction_label,fiscal_year,direction,phase_id,phase_label,fund_code,fund_label,fund_source,kan_code,kan_label,kan_source,kou_code,kou_label,kou_source,moku_code,moku_label,moku_source,jikou_code,jikou_label,jikou_source,setsu_code,setsu_label,setsu_source,saisaisetsu_code,saisaisetsu_label,saisaisetsu_source,hierarchy_path,value,currency,source_amount,source_amount_unit,source_row,cofog_division_code,cofog_division_label,cofog_status,cofog_consolidation,cofog_consolidation_scope,cofog_counterpart_ids,cofog_decided_at_level,cofog_basis,cofog_rule_id
132047:2024:expenditure:approved:6204c862fa842e49,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,10,需用費,10需用費,03,貸与被服購入費,03貸与被服購入費,会計01/款09/項01/目02/事項02/節10/細々節03,17403000,JPY,17403,千円,4088,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:9b4674daffc34a42,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,10,需用費,10需用費,04,消防ホース等購入費,04消防ホース等購入費,会計01/款09/項01/目02/事項02/節10/細々節04,1254000,JPY,1254,千円,4089,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:8ce6d9bb8e220881,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,10,需用費,10需用費,01,諸修繕料,01諸修繕料,会計01/款09/項01/目02/事項02/節10/細々節01,204000,JPY,204,千円,4090,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:b1ccabafa1cf2e54,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,10,需用費,10需用費,02,自動車修繕料,02自動車修繕料,会計01/款09/項01/目02/事項02/節10/細々節02,1229000,JPY,1229,千円,4091,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:859e640366d2b03c,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,10,需用費,10需用費,01,自動車用燃料費,01自動車用燃料費,会計01/款09/項01/目02/事項02/節10/細々節01,751000,JPY,751,千円,4092,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:1f7615d0c4c8e581,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,10,需用費,10需用費,01,諸賄費,01諸賄費,会計01/款09/項01/目02/事項02/節10/細々節01,308000,JPY,308,千円,4093,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:649eeb54f5ca4d17,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,11,役務費,11役務費,01,郵便料,01郵便料,会計01/款09/項01/目02/事項02/節11/細々節01,79000,JPY,79,千円,4094,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:fce41775e4655613,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,11,役務費,11役務費,02,消防団指令システム利用料,02消防団指令システム利用料,会計01/款09/項01/目02/事項02/節11/細々節02,1814000,JPY,1814,千円,4095,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:eaa548fd158d98dc,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,11,役務費,11役務費,03,消防団用ＭＣＡ無線利用料,03消防団用ＭＣＡ無線利用料,会計01/款09/項01/目02/事項02/節11/細々節03,999000,JPY,999,千円,4096,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:5f308c4dc078f872,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,11,役務費,11役務費,04,消防団管理システム利用料,04消防団管理システム利用料,会計01/款09/項01/目02/事項02/節11/細々節04,1331000,JPY,1331,千円,4097,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:aa17e4d3d3cd7617,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,11,役務費,11役務費,01,ごみ収集処理手数料,01ごみ収集処理手数料,会計01/款09/項01/目02/事項02/節11/細々節01,66000,JPY,66,千円,4098,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:9efc67250f02e51a,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,11,役務費,11役務費,02,自動車リサイクル処理手数料,02自動車リサイクル処理手数料,会計01/款09/項01/目02/事項02/節11/細々節02,13000,JPY,13,千円,4099,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:bd070d51b020c948,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,12,委託料,12委託料,01,健康診断委託料,01健康診断委託料,会計01/款09/項01/目02/事項02/節12/細々節01,536000,JPY,536,千円,4100,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:8b1ae2a0e8901a46,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,12,委託料,12委託料,02,ごみ処理委託料,02ごみ処理委託料,会計01/款09/項01/目02/事項02/節12/細々節02,198000,JPY,198,千円,4101,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:13ff4f9270c41c4e,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,12,委託料,12委託料,03,消防団用資機材点検整備委託料,03消防団用資機材点検整備委託料,会計01/款09/項01/目02/事項02/節12/細々節03,219000,JPY,219,千円,4102,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:d1f00a20a84b4067,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,12,委託料,12委託料,04,無線機設置委託料,04無線機設置委託料,会計01/款09/項01/目02/事項02/節12/細々節04,82000,JPY,82,千円,4103,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:1a35e648700e8f35,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,12,委託料,12委託料,05,無線機保守点検委託料,05無線機保守点検委託料,会計01/款09/項01/目02/事項02/節12/細々節05,356000,JPY,356,千円,4104,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:b5fc0731a60deeb7,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,12,委託料,12委託料,06,広報紙作成委託料,06広報紙作成委託料,会計01/款09/項01/目02/事項02/節12/細々節06,185000,JPY,185,千円,4105,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:767b12bcda67f61b,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,13,使用料及び賃借料,13使用料及び賃借料,01,バス借上料,01バス借上料,会計01/款09/項01/目02/事項02/節13/細々節01,54000,JPY,54,千円,4106,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:344ec7f4bd179877,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,13,使用料及び賃借料,13使用料及び賃借料,02,会場使用料,02会場使用料,会計01/款09/項01/目02/事項02/節13/細々節02,43000,JPY,43,千円,4107,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:8c190f30a1bf97d5,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,18,負担金補助及び交付金,18負担金補助及び交付金,01,諸負担金,01諸負担金,会計01/款09/項01/目02/事項02/節18/細々節01,454000,JPY,454,千円,4108,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:6d2d86871d2b5607,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,18,負担金補助及び交付金,18負担金補助及び交付金,02,退職団員報償金掛金,02退職団員報償金掛金,会計01/款09/項01/目02/事項02/節18/細々節02,3917000,JPY,3917,千円,4109,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:7942681db8fbcf6c,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,18,負担金補助及び交付金,18負担金補助及び交付金,03,電波利用料,03電波利用料,会計01/款09/項01/目02/事項02/節18/細々節03,29000,JPY,29,千円,4110,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:36449431f108e20e,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,18,負担金補助及び交付金,18負担金補助及び交付金,01,運営費助成金,01運営費助成金,会計01/款09/項01/目02/事項02/節18/細々節01,4150000,JPY,4150,千円,4111,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:6dbac2c478cdfb82,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,18,負担金補助及び交付金,18負担金補助及び交付金,02,消防団互助会事業補助金,02消防団互助会事業補助金,会計01/款09/項01/目02/事項02/節18/細々節02,500000,JPY,500,千円,4112,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:31dc50085d604d1d,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,02,消防団運営費,02消防団運営費,18,負担金補助及び交付金,18負担金補助及び交付金,03,準中型自動車運転免許取得費助成金,03準中型自動車運転免許取得費助成金,会計01/款09/項01/目02/事項02/節18/細々節03,250000,JPY,250,千円,4113,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:499dbf0f80dcef75,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,03,消防団訓練費,03消防団訓練費,08,旅費,08旅費,01,団員旅費,01団員旅費,会計01/款09/項01/目02/事項03/節08/細々節01,14000,JPY,14,千円,4114,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:0679e50965cd793f,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,03,消防団訓練費,03消防団訓練費,10,需用費,10需用費,01,諸消耗品費,01諸消耗品費,会計01/款09/項01/目02/事項03/節10/細々節01,7000,JPY,7,千円,4115,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:748bffad75c36ae9,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,03,消防団訓練費,03消防団訓練費,10,需用費,10需用費,02,訓練用資器材購入費,02訓練用資器材購入費,会計01/款09/項01/目02/事項03/節10/細々節02,544000,JPY,544,千円,4116,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:2d17a7512c735031,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,03,消防団訓練費,03消防団訓練費,10,需用費,10需用費,03,テキスト購入費,03テキスト購入費,会計01/款09/項01/目02/事項03/節10/細々節03,163000,JPY,163,千円,4117,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:76ba921940da42f3,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,03,消防団訓練費,03消防団訓練費,10,需用費,10需用費,01,諸賄費,01諸賄費,会計01/款09/項01/目02/事項03/節10/細々節01,374000,JPY,374,千円,4118,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:a07230c2c3da0631,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,03,消防団訓練費,03消防団訓練費,13,使用料及び賃借料,13使用料及び賃借料,01,会場使用料,01会場使用料,会計01/款09/項01/目02/事項03/節13/細々節01,98000,JPY,98,千円,4119,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:0d363bd9af2bde3f,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,04,消防団出初式関係費,04消防団出初式関係費,07,報償費,07報償費,01,記念品購入費,01記念品購入費,会計01/款09/項01/目02/事項04/節07/細々節01,376000,JPY,376,千円,4120,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:92bdec025d55193b,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,04,消防団出初式関係費,04消防団出初式関係費,07,報償費,07報償費,02,参加協力団体謝礼,02参加協力団体謝礼,会計01/款09/項01/目02/事項04/節07/細々節02,75000,JPY,75,千円,4121,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:fc83e7bc02d2dc58,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,04,消防団出初式関係費,04消防団出初式関係費,10,需用費,10需用費,01,式典用消耗品費,01式典用消耗品費,会計01/款09/項01/目02/事項04/節10/細々節01,283000,JPY,283,千円,4122,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:448d48b060d6c0b0,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,04,消防団出初式関係費,04消防団出初式関係費,10,需用費,10需用費,01,諸賄費,01諸賄費,会計01/款09/項01/目02/事項04/節10/細々節01,417000,JPY,417,千円,4123,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:9130fe6d31f3ab94,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,04,消防団出初式関係費,04消防団出初式関係費,11,役務費,11役務費,01,郵便料,01郵便料,会計01/款09/項01/目02/事項04/節11/細々節01,20000,JPY,20,千円,4124,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:25e1e014365c79bf,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,04,消防団出初式関係費,04消防団出初式関係費,11,役務費,11役務費,01,洗濯代,01洗濯代,会計01/款09/項01/目02/事項04/節11/細々節01,19000,JPY,19,千円,4125,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:3450e5aba82c16e4,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,04,消防団出初式関係費,04消防団出初式関係費,12,委託料,12委託料,01,出初式関連業務委託料,01出初式関連業務委託料,会計01/款09/項01/目02/事項04/節12/細々節01,2650000,JPY,2650,千円,4126,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:f973a9932dcb2603,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,04,消防団出初式関係費,04消防団出初式関係費,12,委託料,12委託料,02,パンフレット作成委託料,02パンフレット作成委託料,会計01/款09/項01/目02/事項04/節12/細々節02,82000,JPY,82,千円,4127,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:7da1a8d26822cbfe,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,04,消防団出初式関係費,04消防団出初式関係費,13,使用料及び賃借料,13使用料及び賃借料,01,会場使用料,01会場使用料,会計01/款09/項01/目02/事項04/節13/細々節01,48000,JPY,48,千円,4128,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:16003925fbce3d37,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,05,団員及び家族感謝事業関係費,05団員及び家族感謝事業関係費,13,使用料及び賃借料,13使用料及び賃借料,01,入場料,01入場料,会計01/款09/項01/目02/事項05/節13/細々節01,4453000,JPY,4453,千円,4129,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:d88dab2ccabc53ce,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,06,三鷹防火防災協会関係費,06三鷹防火防災協会関係費,10,需用費,10需用費,01,諸賄費,01諸賄費,会計01/款09/項01/目02/事項06/節10/細々節01,9000,JPY,9,千円,4130,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:7ee0721a42abd936,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,06,三鷹防火防災協会関係費,06三鷹防火防災協会関係費,18,負担金補助及び交付金,18負担金補助及び交付金,01,防火防災協会事業補助金,01防火防災協会事業補助金,会計01/款09/項01/目02/事項06/節18/細々節01,350000,JPY,350,千円,4131,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:485a1435f0103917,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,02,非常備消防費,02非常備消防費,06,三鷹防火防災協会関係費,06三鷹防火防災協会関係費,18,負担金補助及び交付金,18負担金補助及び交付金,02,消防少年団事業補助金,02消防少年団事業補助金,会計01/款09/項01/目02/事項06/節18/細々節02,200000,JPY,200,千円,4132,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:cac671fb28bbc286,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,03,消防施設費,03消防施設費,01,消防施設維持管理費,01消防施設維持管理費,10,需用費,10需用費,01,防火貯水槽蓋購入費,01防火貯水槽蓋購入費,会計01/款09/項01/目03/事項01/節10/細々節01,116000,JPY,116,千円,4133,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:abd9a090631e424d,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,03,消防施設費,03消防施設費,01,消防施設維持管理費,01消防施設維持管理費,10,需用費,10需用費,01,施設修繕料,01施設修繕料,会計01/款09/項01/目03/事項01/節10/細々節01,198000,JPY,198,千円,4134,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:40fdf1e85d735f9d,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,03,消防施設費,03消防施設費,01,消防施設維持管理費,01消防施設維持管理費,10,需用費,10需用費,02,諸修繕料,02諸修繕料,会計01/款09/項01/目03/事項01/節10/細々節02,1000000,JPY,1000,千円,4135,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:1d315fe7a9c19ec7,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,03,消防施設費,03消防施設費,01,消防施設維持管理費,01消防施設維持管理費,12,委託料,12委託料,01,保守点検委託料,01保守点検委託料,会計01/款09/項01/目03/事項01/節12/細々節01,132000,JPY,132,千円,4136,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:0e9be611ab777259,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,03,消防施設費,03消防施設費,01,消防施設維持管理費,01消防施設維持管理費,13,使用料及び賃借料,13使用料及び賃借料,01,借地料,01借地料,会計01/款09/項01/目03/事項01/節13/細々節01,825000,JPY,825,千円,4137,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:6e713f2d86020733,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,03,消防施設費,03消防施設費,01,消防施設維持管理費,01消防施設維持管理費,14,工事請負費,14工事請負費,01,施設改修工事費,01施設改修工事費,会計01/款09/項01/目03/事項01/節14/細々節01,19618000,JPY,19618,千円,4138,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:11b5bfdbc088c41f,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,03,消防施設費,03消防施設費,01,消防施設維持管理費,01消防施設維持管理費,18,負担金補助及び交付金,18負担金補助及び交付金,01,消防用水負担金,01消防用水負担金,会計01/款09/項01/目03/事項01/節18/細々節01,340000,JPY,340,千円,4139,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:bab75f8acd8d843b,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,03,消防施設費,03消防施設費,02,消防施設整備費,02消防施設整備費,14,工事請負費,14工事請負費,01,消防水利標識設置等工事費,01消防水利標識設置等工事費,会計01/款09/項01/目03/事項02/節14/細々節01,347000,JPY,347,千円,4140,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:d2509fbc24c0fb66,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,03,消防施設費,03消防施設費,02,消防施設整備費,02消防施設整備費,17,備品購入費,17備品購入費,01,消防ポンプ自動車購入費,01消防ポンプ自動車購入費,会計01/款09/項01/目03/事項02/節17/細々節01,19965000,JPY,19965,千円,4141,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
132047:2024:expenditure:approved:d1f9d5ece92b55f9,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,09,消防費,09消防費,01,消防費,01消防費,03,消防施設費,03消防施設費,02,消防施設整備費,02消防施設整備費,18,負担金補助及び交付金,18負担金補助及び交付金,01,消火栓設置等工事費負担金,01消火栓設置等工事費負担金,会計01/款09/項01/目03/事項02/節18/細々節01,41600000,JPY,41600,千円,4142,03,公共の秩序及び安全,assigned,retained,,,款,消防。COFOG 03.2 消防サービス,shobo
