budget_line_id,fiscal_year,phase_id,source_row,fund_code,fund_label,kan_code,kan_label,kou_code,kou_label,moku_code,moku_label,setsu_code,setsu_label,saisetsu_code,saisetsu_label,value,source_amount
132071:2025:revenue:approved:0163550c458a259a,2025,approved,373,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",電話料(スポーツ振興課ほか2課),51000,51
132071:2025:revenue:approved:71aff3de6e9ab418,2025,approved,374,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",雇用保険料(職員課ほか29課),8227000,8227
132071:2025:revenue:approved:37272ce28f6ef753,2025,approved,375,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",ホームページ等広告掲載料(総務課ほか2課),4025000,4025
132071:2025:revenue:approved:93bc391be1628457,2025,approved,376,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",施設命名権収入(スポーツ振興課、市民会館・公民館),3300000,3300
132071:2025:revenue:approved:cde8e169fcb35896,2025,approved,377,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",有価物売却代金(ごみ対策課、学校給食課),94061000,94061
132071:2025:revenue:approved:b8e8af35e282a206,2025,approved,378,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",リサイクル用自転車売却代金(交通対策課),404000,404
132071:2025:revenue:approved:d51d595cdbad543f,2025,approved,379,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",各種印刷物等頒布代金(アキシマエンシス管理課ほか6課),1148000,1148
132071:2025:revenue:approved:c52ac9811cf19da1,2025,approved,380,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",苗木配布負担金(環境課),135000,135
132071:2025:revenue:approved:7bca21870f592b72,2025,approved,381,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",各種講習会等負担金(スポーツ振興課ほか5課),4392000,4392
132071:2025:revenue:approved:61526d81499efbed,2025,approved,382,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",福祉サービス事業利用者負担金(地域包括ケア担当ほか4課),2400000,2400
132071:2025:revenue:approved:d8cbee2a615d6b94,2025,approved,383,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",市民農園利用者負担金(産業活性課),534000,534
132071:2025:revenue:approved:a5b5b3e7c5b589e6,2025,approved,384,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",水道事業会計負担金(情報システム課ほか8課),19953000,19953
132071:2025:revenue:approved:7988a4b9ade04f21,2025,approved,385,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",下水道事業会計負担金(情報システム課ほか6課),10110000,10110
132071:2025:revenue:approved:2f81068de62131cc,2025,approved,386,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",農業者年金業務委託手数料(農業委員会事務局),94000,94
132071:2025:revenue:approved:af26cdb85bc91fa8,2025,approved,387,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",市民総合賠償補償保険金(生活コミュニティ課),750000,750
132071:2025:revenue:approved:657f8e5bf5eef755,2025,approved,388,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",生活保護費返還金(生活福祉課),10000000,10000
132071:2025:revenue:approved:650fe05b20f38c65,2025,approved,389,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",成年後見開始申立経費返還金(福祉総務課),150000,150
132071:2025:revenue:approved:cf2f03625f023f81,2025,approved,390,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",ハロウィンジャンボ宝くじ区市町村交付金(企画政策課),17481000,17481
132071:2025:revenue:approved:40b54a417bbfe32a,2025,approved,391,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",自治総合センターコミュニティ助成金(生活コミュニティ課),4400000,4400
132071:2025:revenue:approved:511e7c3495874d17,2025,approved,392,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",多摩・島しょ行政のデジタル化推進事業助成金(デジタル戦略担当),30000000,30000
132071:2025:revenue:approved:d8bb906d3638b7cc,2025,approved,393,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",みどり東京・温暖化防止プロジェクト助成金(環境課),1000000,1000
132071:2025:revenue:approved:c350e7cefcb46f22,2025,approved,394,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",拝島駅自由通路維持管理費負担金(管理課),10754000,10754
132071:2025:revenue:approved:74140b4400a43535,2025,approved,395,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",環境コミュニケーションセンター維持管理費負担金(ごみ対策課),25517000,25517
132071:2025:revenue:approved:665616c247d8be86,2025,approved,396,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",二酸化炭素排出抑制対策事業等補助金(市民総合交流拠点施設建設担当),25200000,25200
132071:2025:revenue:approved:df831235b28d87c6,2025,approved,397,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",都営交通無料乗車券発行事務手数料(障害福祉課),23000,23
132071:2025:revenue:approved:96f94cdaeb49fe50,2025,approved,398,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",学校給食費(学校給食課),102930000,102930
132071:2025:revenue:approved:a5e53385d2b074d9,2025,approved,399,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",開発行為に伴う収入(地域開発課),20221000,20221
132071:2025:revenue:approved:15dffc4650e2a0bf,2025,approved,400,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",デジタル基盤改革支援補助金(情報システム課),348057000,348057
132071:2025:revenue:approved:490a2efcf7fa42b4,2025,approved,401,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",環境政策加速化事業補助金(環境課),3216000,3216
132071:2025:revenue:approved:5fac28dfb11b9223,2025,approved,402,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",食品循環資源売却代金(学校給食課),3000,3
132071:2025:revenue:approved:40bc5f75a3be8348,2025,approved,403,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",市民花壇利用者負担金(基地・渉外担当),788000,788
132071:2025:revenue:approved:bf70956c904664f6,2025,approved,404,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",地域伝統芸能等保存事業助成金(アキシマエンシス管理課),90000,90
132071:2025:revenue:approved:97ce75a78aa00a45,2025,approved,405,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",三多摩は一つなり交流事業補助金(ごみ対策課),400000,400
132071:2025:revenue:approved:c6e764dfe773ab74,2025,approved,406,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",交通災害共済市町村事務交付金(市民課),131000,131
132071:2025:revenue:approved:018468b6170b654d,2025,approved,407,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",スポーツ振興くじ助成金(スポーツ振興課),4684000,4684
132071:2025:revenue:approved:43b6cd410ec05c66,2025,approved,408,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",充電設備普及促進事業補助金(市民総合交流拠点施設建設担当),2250000,2250
132071:2025:revenue:approved:664baf6123f4c9a6,2025,approved,409,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",国際交流支援事業助成金(企画政策課),1418000,1418
132071:2025:revenue:approved:b2372f3315eba8f9,2025,approved,410,"",一般会計,22,諸収入,4,雑入,4,雑入,1,雑入,"",災害廃棄物処理費負担金(清掃センター),10974000,10974
132071:2025:revenue:approved:8ebbcebd4a065a62,2025,approved,411,"",一般会計,23,市債,1,市債,1,総務債,1,庁舎整備事業債,"",庁舎事務室等整備事業債(財政課),62700000,62700
132071:2025:revenue:approved:b9e2d92c45981aa3,2025,approved,412,"",一般会計,23,市債,1,市債,1,総務債,2,市民総合交流拠点施設債,"",市民総合交流拠点施設整備事業債(財政課),300000000,300000
132071:2025:revenue:approved:f9976cdfe4b90af7,2025,approved,413,"",一般会計,23,市債,1,市債,2,民生債,1,社会福祉施設債,"",保健福祉センター整備事業債(財政課),500000000,500000
132071:2025:revenue:approved:7dd9a7e4a7eef010,2025,approved,414,"",一般会計,23,市債,1,市債,3,労働債,1,労働等施設債,"",高齢者就労支援施設整備事業債(財政課),43800000,43800
132071:2025:revenue:approved:8391114edbd2dc02,2025,approved,415,"",一般会計,23,市債,1,市債,4,土木債,1,都市計画債,"",都市計画道路3・4・1号整備事業債(財政課),336000000,336000
132071:2025:revenue:approved:effdfb4d9d5b14a1,2025,approved,416,"",一般会計,23,市債,1,市債,5,教育債,1,小学校債,"",共成小除湿温度保持機能復旧整備事業債(財政課),128500000,128500
132071:2025:revenue:approved:505c979a6f7c953b,2025,approved,417,"",一般会計,23,市債,1,市債,5,教育債,1,小学校債,"",玉川小大規模改造事業債(財政課),62000000,62000
132071:2025:revenue:approved:153a197d478afed6,2025,approved,418,"",一般会計,23,市債,1,市債,5,教育債,1,小学校債,"",中神小大規模改造事業債(財政課),82700000,82700
132071:2025:revenue:approved:7ac2684e19a17c59,2025,approved,419,"",一般会計,23,市債,1,市債,5,教育債,1,小学校債,"",光華小大規模改造事業債(財政課),65000000,65000
132071:2025:revenue:approved:a136a959a70c53d1,2025,approved,420,"",一般会計,23,市債,1,市債,5,教育債,1,小学校債,"",拝島第三小大規模改造事業債(財政課),14800000,14800
132071:2025:revenue:approved:bade5926d0dc1a14,2025,approved,421,"",一般会計,23,市債,1,市債,5,教育債,2,社会教育施設債,"",市民会館・公民館除湿温度保持機能等復旧整備事業債(財政課),155000000,155000
132071:2025:revenue:approved:62f622645e317d29,2025,approved,422,"",一般会計,23,市債,1,市債,5,教育債,3,保健体育施設債,"",総合スポーツセンター整備事業債(財政課),232000000,232000
132071:2025:revenue:approved:f68456140aa11391,2025,approved,423,"",一般会計,23,市債,1,市債,5,教育債,3,保健体育施設債,"",学校給食施設整備事業債(財政課),43000000,43000
