budget_line_id,fiscal_year,source_row,fund_code,fund_label,kan_code,kan_label,kou_code,kou_label,moku_code,moku_label,setsu_code,setsu_label,saisetsu_code,saisetsu_label,saisaisetsu_code,saisaisetsu_label,value,source_amount
132047:2024:revenue:approved:6566a5f0ff4843d8,2024,619,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,38,年末保育利用料金収入,"",0,135000,135
132047:2024:revenue:approved:98e165fe2d109346,2024,620,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,39,延長保育利用料金等収入,"",0,3801000,3801
132047:2024:revenue:approved:2ce7f7fd956ef3db,2024,621,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,40,保育園給食材料費負担金収入,"",0,49001000,49001
132047:2024:revenue:approved:6099101cc1e586d0,2024,622,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,41,一時保育利用料金収入,"",0,2257000,2257
132047:2024:revenue:approved:999bff03108e5687,2024,623,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,42,民設民営保育園派遣職員人件費相当額負担金収入,"",0,20400000,20400
132047:2024:revenue:approved:ff05941193027c43,2024,624,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,43,定期利用保育利用料金等収入,"",0,4320000,4320
132047:2024:revenue:approved:6bf1d40c5e377550,2024,625,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,44,クリーンエネルギー自動車導入事業補助金収入,"",0,1100000,1100
132047:2024:revenue:approved:e001725a6c2a6b9f,2024,626,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,45,子ども発達支援センター給食利用料金収入,"",0,1653000,1653
132047:2024:revenue:approved:28c8f8c69952b754,2024,627,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,46,子ども発達支援センター障がい児一時保育利用料金収入,"",0,840000,840
132047:2024:revenue:approved:665638d64620d674,2024,628,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,47,一時保育利用料金相当額負担金収入,"",0,1696000,1696
132047:2024:revenue:approved:ed34e90d70285439,2024,629,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,48,母子生活支援施設管外入所者措置費負担金収入,"",0,1133000,1133
132047:2024:revenue:approved:0005448a0e9f2774,2024,630,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,49,ひとり親家庭ホームヘルプサービス事業利用料金収入,"",0,199000,199
132047:2024:revenue:approved:cb5ba95bd7a58070,2024,631,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,50,多世代交流センター行事等参加費収入,"",0,279000,279
132047:2024:revenue:approved:9c1f8b577eb56eda,2024,632,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,51,公衆衛生看護学実習等負担金収入,"",0,30000,30
132047:2024:revenue:approved:861ce061d0e39dfe,2024,633,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,52,休日・夜間診療所・薬局転貸料等収入,"",0,4082000,4082
132047:2024:revenue:approved:947aea969be6c4d1,2024,634,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,53,後期高齢者医療制度事業費補助金収入,"",0,600000,600
132047:2024:revenue:approved:e5871519b40915e4,2024,635,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,54,保険者インセンティブ交付金収入,"",0,9451000,9451
132047:2024:revenue:approved:403f0971ac82e4de,2024,636,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,55,予防接種費負担金収入,"",0,47343000,47343
132047:2024:revenue:approved:f6387a7d4f2103ff,2024,637,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,56,みどり東京・温暖化防止プロジェクト市町村助成金,"",0,1000000,1000
132047:2024:revenue:approved:52671bdb61c570dd,2024,638,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,57,リサイクル品販売収入,"",0,672000,672
132047:2024:revenue:approved:fc957eb66d62453c,2024,639,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,58,三多摩は一つなり交流事業補助金収入,"",0,500000,500
132047:2024:revenue:approved:35513286e086647d,2024,640,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,59,ごみ減量啓発品販売収入,"",0,60000,60
132047:2024:revenue:approved:b98812ba93c92de9,2024,641,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,60,家庭系ごみ指定収集袋広告掲載料収入,"",0,100000,100
132047:2024:revenue:approved:decb57112b2e2e40,2024,642,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,61,古紙類等売却代金収入,"",0,23231000,23231
132047:2024:revenue:approved:8f83139679ccdbdd,2024,643,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,62,使用済小型家電売却代金収入,"",0,41000,41
132047:2024:revenue:approved:23204128b5fca3ea,2024,644,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,63,農業者年金業務委託手数料収入,"",0,75000,75
132047:2024:revenue:approved:07e014b5daca7d18,2024,645,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,64,援農ボランティア活動保険料収入,"",0,80000,80
132047:2024:revenue:approved:36c2bba8a7ba506c,2024,646,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,65,都市農業を育てる市民のつどい参加料金収入,"",0,40000,40
132047:2024:revenue:approved:620b8357be7b8261,2024,647,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,66,市民農園利用料金収入,"",0,3584000,3584
132047:2024:revenue:approved:a36ff480c269ca03,2024,648,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,67,生産緑地買取・活用支援事業補助金収入,"",0,981632000,981632
132047:2024:revenue:approved:8e40a3d746dacd06,2024,649,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,68,さくら通り駐車場用地賃借料相当額負担金収入,"",0,45748000,45748
132047:2024:revenue:approved:4a42560edfe8cda4,2024,650,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,69,駅前商業活性化店舗等施設負担金収入,"",0,2623000,2623
132047:2024:revenue:approved:360ad5508f9ba880,2024,651,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,70,シティコート下連雀貸店舗施設負担金収入,"",0,467000,467
132047:2024:revenue:approved:dbfd5a57cee6defb,2024,652,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,71,牟礼研究開発センター修繕費負担金収入,"",0,30662000,30662
132047:2024:revenue:approved:5994b65488359101,2024,653,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,72,三鷹駅南口広場広告掲示板利用料金収入,"",0,210000,210
132047:2024:revenue:approved:c4b663ca9729ecba,2024,654,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,73,東京都市町村民交通災害共済市町村事務交付金,"",0,127000,127
132047:2024:revenue:approved:237de73309939c3a,2024,655,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,74,放置自転車等撤去料収入,"",0,1148000,1148
132047:2024:revenue:approved:5ae19a27ae3a83d4,2024,656,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,75,放置自転車等売却収入,"",0,217000,217
132047:2024:revenue:approved:6758179d4e849893,2024,657,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,76,自転車等駐車場指定管理者利用料金超過分納入金等収入,"",0,8465000,8465
132047:2024:revenue:approved:2807670f0b255ca3,2024,658,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,77,美術館周辺指導員等業務負担金収入,"",0,6084000,6084
132047:2024:revenue:approved:753c962ba38c1782,2024,659,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,78,小型ＥＶバス乗車券地域ポイント収入,"",0,1000,1
132047:2024:revenue:approved:298e840fdbc83989,2024,660,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,79,三鷹駅バス降車場賃借料相当額負担金収入,"",0,1187000,1187
132047:2024:revenue:approved:b69eb67221f80eaf,2024,661,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,80,雨水貯留施設負担金収入,"",0,161000,161
132047:2024:revenue:approved:66d090b407ed44c5,2024,662,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,81,施設命名権収入,"",0,8000000,8000
132047:2024:revenue:approved:244466565b4bd3d2,2024,663,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,82,消防団員等公務災害補償基金受入金,"",0,150000,150
132047:2024:revenue:approved:56c90adaf7568e96,2024,664,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,83,消防団員退職報償金受入金,"",0,4016000,4016
132047:2024:revenue:approved:76fe1f92ea9fefad,2024,665,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,84,学校給食費収入,"",0,73238000,73238
132047:2024:revenue:approved:15c90de26000e8b7,2024,666,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,85,学校災害共済給付金等収入,"",0,7993000,7993
132047:2024:revenue:approved:4b5cf125dbcbdf00,2024,667,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,86,地域伝統芸能等保存事業助成金収入,"",0,300000,300
132047:2024:revenue:approved:69b1e40d68bd1fd3,2024,668,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,87,遺跡緊急発掘調査事業原因者負担金収入,"",0,1000,1
132047:2024:revenue:approved:731670435b241a17,2024,669,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,88,子ども交流会参加料金収入,"",0,240000,240
132047:2024:revenue:approved:9f871f47e36d1702,2024,670,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,89,スポーツ振興くじ助成金,"",0,11317000,11317
132047:2024:revenue:approved:586d33e9cdf17090,2024,671,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,90,子ども活動支援金収入,"",0,1000000,1000
132047:2024:revenue:approved:5fc2254196e2824e,2024,672,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,91,スポーツ施設利用料金収入,"",0,891000,891
132047:2024:revenue:approved:e5e201d4a6ad8022,2024,673,01,一般会計,21,諸収入,04,雑入,05,雑入,01,雑入,92,大沢野川グラウンド復旧補償金収入,"",0,1606000,1606
132047:2024:revenue:approved:d97add33e56cc813,2024,674,01,一般会計,22,市債,01,市債,01,民生債,01,社会福祉施設整備債,01,一小学童保育所整備事業債,"",0,64000000,64000
132047:2024:revenue:approved:57ffe4c2721f9fc8,2024,675,01,一般会計,22,市債,01,市債,02,農林債,01,農園整備債,01,牟礼の里農園（仮称）整備事業債,"",0,378000000,378000
132047:2024:revenue:approved:5c2920a0f02bce78,2024,676,01,一般会計,22,市債,01,市債,03,土木債,01,道路整備債,01,三鷹駅前デッキ長寿命化改修事業債,"",0,52000000,52000
132047:2024:revenue:approved:3d010de216bfc736,2024,677,01,一般会計,22,市債,01,市債,03,土木債,01,道路整備債,02,宮下橋架替事業債,"",0,196000000,196000
132047:2024:revenue:approved:3d49513909d803ab,2024,678,01,一般会計,22,市債,01,市債,03,土木債,02,都市計画債,01,北野公園用地取得事業債,"",0,102000000,102000
132047:2024:revenue:approved:496b10b4bc25a3f2,2024,679,01,一般会計,22,市債,01,市債,04,教育債,01,義務教育施設整備債,01,第四小学校大規模改修事業債,"",0,68000000,68000
132047:2024:revenue:approved:1efd978190c9f038,2024,680,01,一般会計,22,市債,01,市債,04,教育債,01,義務教育施設整備債,02,井口小学校大規模改修事業債,"",0,144000000,144000
132047:2024:revenue:approved:9f47dee8f748011c,2024,681,01,一般会計,22,市債,01,市債,04,教育債,01,義務教育施設整備債,03,第五小学校大規模改修事業債,"",0,60000000,60000
132047:2024:revenue:approved:5cbf38d7a761a580,2024,682,01,一般会計,22,市債,01,市債,04,教育債,01,義務教育施設整備債,04,第三中学校大規模改修事業債,"",0,77000000,77000
132047:2024:revenue:approved:2454279d385690c6,2024,683,01,一般会計,22,市債,01,市債,04,教育債,02,スポーツ施設整備債,01,井口グラウンド（仮称）等整備事業債,"",0,225000000,225000
132047:2024:revenue:approved:7f1d94a4bd40dbf5,2024,684,02,国民健康保険事業特別会計,01,国民健康保険税,01,国民健康保険税,01,一般被保険者国民健康保険税,01,医療給付費分現年課税分,01,現年課税分,"",0,2463961000,2463961
132047:2024:revenue:approved:369c16ccff657f65,2024,685,02,国民健康保険事業特別会計,01,国民健康保険税,01,国民健康保険税,01,一般被保険者国民健康保険税,02,介護納付金分現年課税分,01,現年課税分,"",0,353943000,353943
132047:2024:revenue:approved:6c5260cfb6de86b6,2024,686,02,国民健康保険事業特別会計,01,国民健康保険税,01,国民健康保険税,01,一般被保険者国民健康保険税,03,後期高齢者支援金分現年課税分,01,現年課税分,"",0,958044000,958044
132047:2024:revenue:approved:1906515909c1c09f,2024,687,02,国民健康保険事業特別会計,01,国民健康保険税,01,国民健康保険税,01,一般被保険者国民健康保険税,04,医療給付費分滞納繰越分,01,滞納繰越分,"",0,89729000,89729
132047:2024:revenue:approved:32a9f1beabd6f4d3,2024,688,02,国民健康保険事業特別会計,01,国民健康保険税,01,国民健康保険税,01,一般被保険者国民健康保険税,05,介護納付金分滞納繰越分,01,滞納繰越分,"",0,15611000,15611
132047:2024:revenue:approved:a9492c4b783d4f3e,2024,689,02,国民健康保険事業特別会計,01,国民健康保険税,01,国民健康保険税,01,一般被保険者国民健康保険税,06,後期高齢者支援金分滞納繰越分,01,滞納繰越分,"",0,34017000,34017
132047:2024:revenue:approved:a529710df85e238b,2024,690,02,国民健康保険事業特別会計,01,国民健康保険税,01,国民健康保険税,02,退職被保険者等国民健康保険税,01,医療給付費分現年課税分,01,現年課税分,"",0,1000,1
132047:2024:revenue:approved:0b14dfd4cad19121,2024,691,02,国民健康保険事業特別会計,01,国民健康保険税,01,国民健康保険税,02,退職被保険者等国民健康保険税,02,介護納付金分現年課税分,01,現年課税分,"",0,1000,1
132047:2024:revenue:approved:c099fff6f7617768,2024,692,02,国民健康保険事業特別会計,01,国民健康保険税,01,国民健康保険税,02,退職被保険者等国民健康保険税,03,後期高齢者支援金分現年課税分,01,現年課税分,"",0,1000,1
132047:2024:revenue:approved:8602f74615136fe4,2024,693,02,国民健康保険事業特別会計,01,国民健康保険税,01,国民健康保険税,02,退職被保険者等国民健康保険税,04,医療給付費分滞納繰越分,01,滞納繰越分,"",0,14000,14
132047:2024:revenue:approved:a08045d4223df93e,2024,694,02,国民健康保険事業特別会計,01,国民健康保険税,01,国民健康保険税,02,退職被保険者等国民健康保険税,05,介護納付金分滞納繰越分,01,滞納繰越分,"",0,4000,4
132047:2024:revenue:approved:99902be47285d5da,2024,695,02,国民健康保険事業特別会計,01,国民健康保険税,01,国民健康保険税,02,退職被保険者等国民健康保険税,06,後期高齢者支援金分滞納繰越分,01,滞納繰越分,"",0,4000,4
132047:2024:revenue:approved:6367c33f5d6c3e66,2024,696,02,国民健康保険事業特別会計,02,使用料及び手数料,01,手数料,01,総務手数料,01,税証明交付手数料,01,税証明交付手数料,"",0,45000,45
132047:2024:revenue:approved:304ce65473db8c8c,2024,697,02,国民健康保険事業特別会計,03,国庫支出金,01,国庫補助金,01,国民健康保険災害臨時特例補助金,01,国民健康保険災害臨時特例補助金,01,国民健康保険災害臨時特例補助金,"",0,1000,1
132047:2024:revenue:approved:8f0d7e27548e6b46,2024,698,02,国民健康保険事業特別会計,04,都支出金,01,都補助金,01,保険給付費等交付金,01,保険給付費等交付金（普通交付金）,01,普通交付金分,"",0,11656328000,11656328
132047:2024:revenue:approved:80be5e6eda24ff6e,2024,699,02,国民健康保険事業特別会計,04,都支出金,01,都補助金,01,保険給付費等交付金,02,保険給付費等交付金（特別交付金）,01,保険者努力支援分,"",0,35605000,35605
132047:2024:revenue:approved:16ae17994baf9021,2024,700,02,国民健康保険事業特別会計,04,都支出金,01,都補助金,01,保険給付費等交付金,02,保険給付費等交付金（特別交付金）,02,特別調整交付金分,"",0,31944000,31944
132047:2024:revenue:approved:29e3987932c7496f,2024,701,02,国民健康保険事業特別会計,04,都支出金,01,都補助金,01,保険給付費等交付金,02,保険給付費等交付金（特別交付金）,03,都繰入金（２号分）,"",0,50705000,50705
132047:2024:revenue:approved:173ad28addf91fae,2024,702,02,国民健康保険事業特別会計,04,都支出金,01,都補助金,01,保険給付費等交付金,02,保険給付費等交付金（特別交付金）,04,特定健康診査等負担金,"",0,48400000,48400
132047:2024:revenue:approved:9686f1f71d245563,2024,703,02,国民健康保険事業特別会計,04,都支出金,01,都補助金,02,療養給付費等補助金,01,療養給付費等補助金,01,療養給付費等補助金,"",0,49456000,49456
132047:2024:revenue:approved:ec73bf410a28f26f,2024,704,02,国民健康保険事業特別会計,05,繰入金,01,他会計繰入金,01,一般会計繰入金,01,保険基盤安定繰入金（保険税軽減分）,01,保険基盤安定繰入金（保険税軽減分）,"",0,379727000,379727
132047:2024:revenue:approved:7b89604390c30bb0,2024,705,02,国民健康保険事業特別会計,05,繰入金,01,他会計繰入金,01,一般会計繰入金,02,保険基盤安定繰入金（保険者支援分）,01,保険基盤安定繰入金（保険者支援分）,"",0,244254000,244254
132047:2024:revenue:approved:6fccad7b01fced00,2024,706,02,国民健康保険事業特別会計,05,繰入金,01,他会計繰入金,01,一般会計繰入金,03,未就学児均等割保険税繰入金,01,未就学児均等割保険税繰入金,"",0,13029000,13029
132047:2024:revenue:approved:b3444e0eee839f42,2024,707,02,国民健康保険事業特別会計,05,繰入金,01,他会計繰入金,01,一般会計繰入金,04,産前産後保険税繰入金,01,産前産後保険税繰入金,"",0,3090000,3090
132047:2024:revenue:approved:d2d47762b702e367,2024,708,02,国民健康保険事業特別会計,05,繰入金,01,他会計繰入金,01,一般会計繰入金,05,職員給与費等繰入金,01,職員給与費等繰入金,"",0,166894000,166894
132047:2024:revenue:approved:85b92ec4245d51f9,2024,709,02,国民健康保険事業特別会計,05,繰入金,01,他会計繰入金,01,一般会計繰入金,06,出産育児一時金繰入金,01,出産育児一時金繰入金,"",0,40000000,40000
132047:2024:revenue:approved:98531a85f1a8da00,2024,710,02,国民健康保険事業特別会計,05,繰入金,01,他会計繰入金,01,一般会計繰入金,07,財政安定化支援事業繰入金,01,財政安定化支援事業繰入金,"",0,1000,1
132047:2024:revenue:approved:316e16d90f2f03f2,2024,711,02,国民健康保険事業特別会計,05,繰入金,01,他会計繰入金,01,一般会計繰入金,08,その他一般会計繰入金,01,その他一般会計繰入金,"",0,2115429000,2115429
132047:2024:revenue:approved:6f09b496fac81ef3,2024,712,02,国民健康保険事業特別会計,06,繰越金,01,繰越金,01,療養給付費等交付金繰越金,01,前年度繰越金,01,前年度繰越金,"",0,1000,1
132047:2024:revenue:approved:1a1102aa92b8e530,2024,713,02,国民健康保険事業特別会計,06,繰越金,01,繰越金,02,その他の繰越金,01,前年度繰越金,01,前年度繰越金,"",0,1000,1
132047:2024:revenue:approved:a802c3b36806a87d,2024,714,02,国民健康保険事業特別会計,07,諸収入,01,延滞金、加算金及び過料,01,一般被保険者延滞金,01,延滞金,01,国民健康保険税延滞金（医療給付費分）,"",0,15756000,15756
132047:2024:revenue:approved:414b6ffb85e25d51,2024,715,02,国民健康保険事業特別会計,07,諸収入,01,延滞金、加算金及び過料,01,一般被保険者延滞金,01,延滞金,02,国民健康保険税延滞金（介護納付金分）,"",0,2639000,2639
132047:2024:revenue:approved:91bcf607233ae2fc,2024,716,02,国民健康保険事業特別会計,07,諸収入,01,延滞金、加算金及び過料,01,一般被保険者延滞金,01,延滞金,03,国民健康保険税延滞金（後期高齢者支援金分）,"",0,4605000,4605
132047:2024:revenue:approved:225ce36e5c1bc4d2,2024,717,02,国民健康保険事業特別会計,07,諸収入,01,延滞金、加算金及び過料,02,退職被保険者等延滞金,01,延滞金,01,国民健康保険税延滞金（医療給付費分）,"",0,1000,1
132047:2024:revenue:approved:7b72d63ad8af296f,2024,718,02,国民健康保険事業特別会計,07,諸収入,01,延滞金、加算金及び過料,02,退職被保険者等延滞金,01,延滞金,02,国民健康保険税延滞金（介護納付金分）,"",0,1000,1
132047:2024:revenue:approved:ae3bf58cbd8c7002,2024,719,02,国民健康保険事業特別会計,07,諸収入,01,延滞金、加算金及び過料,02,退職被保険者等延滞金,01,延滞金,03,国民健康保険税延滞金（後期高齢者支援金分）,"",0,1000,1
132047:2024:revenue:approved:459f02603962e940,2024,720,02,国民健康保険事業特別会計,07,諸収入,01,延滞金、加算金及び過料,03,一般被保険者加算金,01,加算金,01,不正利得返還金加算金,"",0,1000,1
132047:2024:revenue:approved:ffd932ed3c7aea15,2024,721,02,国民健康保険事業特別会計,07,諸収入,01,延滞金、加算金及び過料,04,退職被保険者等加算金,01,加算金,01,不正利得返還金加算金,"",0,1000,1
132047:2024:revenue:approved:79d65a9755cbeadf,2024,722,02,国民健康保険事業特別会計,07,諸収入,01,延滞金、加算金及び過料,05,過料,01,過料,01,過料,"",0,1000,1
132047:2024:revenue:approved:fa8bfad4f5c39def,2024,723,02,国民健康保険事業特別会計,07,諸収入,02,預金利子,01,預金利子,01,預金利子,01,歳計現金預金利子,"",0,1000,1
132047:2024:revenue:approved:c733124a472e6445,2024,724,02,国民健康保険事業特別会計,07,諸収入,03,雑入,01,一般被保険者第三者納付金,01,第三者納付金,01,第三者行為による納付金,"",0,6000000,6000
132047:2024:revenue:approved:b7dc088660090d6b,2024,725,02,国民健康保険事業特別会計,07,諸収入,03,雑入,02,一般被保険者返納金,01,返納金,01,不当利得等による返納金,"",0,5000000,5000
132047:2024:revenue:approved:918c6ed282ab2bc6,2024,726,02,国民健康保険事業特別会計,07,諸収入,03,雑入,03,退職被保険者等返納金,01,返納金,01,不当利得等による返納金,"",0,1000,1
132047:2024:revenue:approved:cb4692f40fe7228d,2024,727,02,国民健康保険事業特別会計,07,諸収入,03,雑入,04,雑入,01,雑入,01,雇用保険料個人負担分収入,"",0,85000,85
132047:2024:revenue:approved:18eedf23548d74ce,2024,728,02,国民健康保険事業特別会計,07,諸収入,03,雑入,04,雑入,01,雑入,02,その他の雑入,"",0,220000,220
132047:2024:revenue:approved:5cb748f6d35d8855,2024,729,06,介護サービス事業特別会計,01,介護サービス収入,01,介護給付費収入,01,居宅介護サービス費収入,01,通所介護費収入,01,高齢者センターけやき苑通所介護費収入,"",0,85009000,85009
132047:2024:revenue:approved:c7ae495decb36b87,2024,730,06,介護サービス事業特別会計,01,介護サービス収入,01,介護給付費収入,01,居宅介護サービス費収入,02,通所リハビリテーション費収入,01,牟礼老人保健施設通所リハビリテーション費収入,"",0,56230000,56230
132047:2024:revenue:approved:6da24aa18bfba586,2024,731,06,介護サービス事業特別会計,01,介護サービス収入,01,介護給付費収入,01,居宅介護サービス費収入,03,短期入所療養介護費収入,01,牟礼老人保健施設短期入所療養介護費収入,"",0,37860000,37860
132047:2024:revenue:approved:ccced0fa2289aa09,2024,732,06,介護サービス事業特別会計,01,介護サービス収入,01,介護給付費収入,01,居宅介護サービス費収入,03,短期入所療養介護費収入,02,牟礼老人保健施設短期入所療養介護特定入所者介護サービス費収入,"",0,240000,240
132047:2024:revenue:approved:0fb884df74a71415,2024,733,06,介護サービス事業特別会計,01,介護サービス収入,01,介護給付費収入,02,施設介護サービス費収入,01,介護老人保健施設介護サービス費収入,01,牟礼老人保健施設介護サービス費収入,"",0,202060000,202060
132047:2024:revenue:approved:18b80d90b4f7aa48,2024,734,06,介護サービス事業特別会計,01,介護サービス収入,01,介護給付費収入,02,施設介護サービス費収入,01,介護老人保健施設介護サービス費収入,02,牟礼老人保健施設特定入所者介護サービス費収入,"",0,6170000,6170
132047:2024:revenue:approved:70c80945bb640230,2024,735,06,介護サービス事業特別会計,01,介護サービス収入,02,予防給付費収入,01,介護予防サービス費収入,01,介護予防通所介護費収入,01,高齢者センターけやき苑介護予防通所介護費収入,"",0,1000,1
132047:2024:revenue:approved:683652c26feac2c5,2024,736,06,介護サービス事業特別会計,01,介護サービス収入,02,予防給付費収入,01,介護予防サービス費収入,02,介護予防通所リハビリテーション費収入,01,牟礼老人保健施設介護予防通所リハビリテーション費収入,"",0,3940000,3940
132047:2024:revenue:approved:6f59770468a8af11,2024,737,06,介護サービス事業特別会計,01,介護サービス収入,02,予防給付費収入,01,介護予防サービス費収入,03,介護予防短期入所療養介護費収入,01,牟礼老人保健施設介護予防短期入所療養介護費収入,"",0,310000,310
132047:2024:revenue:approved:31f75d9c0de2567e,2024,738,06,介護サービス事業特別会計,01,介護サービス収入,02,予防給付費収入,01,介護予防サービス費収入,03,介護予防短期入所療養介護費収入,02,牟礼老人保健施設介護予防短期入所療養介護特定入所者介護サービス費収入,"",0,10000,10
132047:2024:revenue:approved:741cba812419f9b9,2024,739,06,介護サービス事業特別会計,01,介護サービス収入,03,介護予防・日常生活支援総合事業費収入,01,通所型サービス事業費収入,01,介護予防・日常生活支援総合事業通所型サービス事業費収入,01,高齢者センターけやき苑介護予防・日常生活支援総合事業通所型サービス事業費収入,"",0,8671000,8671
132047:2024:revenue:approved:f351e2f46b23e816,2024,740,06,介護サービス事業特別会計,01,介護サービス収入,04,自己負担金収入,01,自己負担金収入,01,通所介護自己負担金収入,01,高齢者センターけやき苑通所介護自己負担金収入,"",0,11452000,11452
132047:2024:revenue:approved:9f25340d0d8f643f,2024,741,06,介護サービス事業特別会計,01,介護サービス収入,04,自己負担金収入,01,自己負担金収入,02,通所リハビリテーション自己負担金収入,01,牟礼老人保健施設通所リハビリテーション自己負担金収入,"",0,8370000,8370
132047:2024:revenue:approved:b682fe3445b3a7c0,2024,742,06,介護サービス事業特別会計,01,介護サービス収入,04,自己負担金収入,01,自己負担金収入,03,短期入所療養介護自己負担金収入,01,牟礼老人保健施設短期入所療養介護自己負担金収入,"",0,6840000,6840
132047:2024:revenue:approved:a1f41c4c255dd074,2024,743,06,介護サービス事業特別会計,01,介護サービス収入,04,自己負担金収入,01,自己負担金収入,04,介護老人保健施設自己負担金収入,01,牟礼老人保健施設自己負担金収入,"",0,21750000,21750
132047:2024:revenue:approved:4097843d27e5ed43,2024,744,06,介護サービス事業特別会計,01,介護サービス収入,04,自己負担金収入,01,自己負担金収入,05,介護予防通所介護自己負担金収入,01,高齢者センターけやき苑介護予防通所介護自己負担金収入,"",0,1000,1
132047:2024:revenue:approved:51b6ee21b4edc7c9,2024,745,06,介護サービス事業特別会計,01,介護サービス収入,04,自己負担金収入,01,自己負担金収入,06,介護予防通所リハビリテーション自己負担金収入,01,牟礼老人保健施設介護予防通所リハビリテーション自己負担金収入,"",0,640000,640
132047:2024:revenue:approved:5beaa12db7df292f,2024,746,06,介護サービス事業特別会計,01,介護サービス収入,04,自己負担金収入,01,自己負担金収入,07,介護予防短期入所療養介護自己負担金収入,01,牟礼老人保健施設介護予防短期入所療養介護自己負担金収入,"",0,60000,60
132047:2024:revenue:approved:6c58c52551d33e29,2024,747,06,介護サービス事業特別会計,01,介護サービス収入,04,自己負担金収入,01,自己負担金収入,08,介護予防・日常生活支援総合事業通所型サービス自己負担金収入,01,高齢者センターけやき苑介護予防・日常生活支援総合事業通所型サービス自己負担金収入,"",0,1063000,1063
132047:2024:revenue:approved:f9ff7d2aa41bc684,2024,748,06,介護サービス事業特別会計,02,使用料及び手数料,01,使用料,01,施設使用料,01,老人保健施設使用料,01,牟礼老人保健施設特別療養室使用料,"",0,7810000,7810
132047:2024:revenue:approved:b554bdad3512a007,2024,749,06,介護サービス事業特別会計,02,使用料及び手数料,01,使用料,01,施設使用料,01,老人保健施設使用料,02,牟礼老人保健施設居室使用料,"",0,9030000,9030
132047:2024:revenue:approved:6c1da71580576d28,2024,750,06,介護サービス事業特別会計,02,使用料及び手数料,01,使用料,01,施設使用料,02,高齢者センター用地使用料,01,高齢者センターけやき苑高圧線下土地使用料,"",0,611000,611
