fiscal_year,direction,budget_line_id,cofog_status,cofog_division,cofog_consolidation,cofog_decided_at_level,cofog_rule_id,cofog_counterpart_fund
2024,expenditure,132047:2024:expenditure:approved:dfe9145f510a0d29,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:dfee236243bbc788,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:dfefb62a42927d6e,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:dff94508cfc2b187,assigned,10,retained,会計,fund-kaigo-hoken,
2024,expenditure,132047:2024:expenditure:approved:dffa91df373657c0,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:e008d16c7813f945,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e009c8c1d003c9d9,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e011a1a34307a900,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e027e8976675dfac,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e03a4116e2c44feb,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e04dd1bbfd38ba97,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:e054341316f7e974,assigned,06,retained,項,doboku-jutaku,
2024,expenditure,132047:2024:expenditure:approved:e0637e1cdda954da,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e06786b5a98c3efb,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e06db10a5f26b0ed,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:e0760ac2af4b8cb6,assigned,03,retained,款,shobo,
2024,expenditure,132047:2024:expenditure:approved:e07edf326092333c,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e07f5790aaf29424,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e09b3ad94a37fc8b,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:e0b1a7420cc8bd48,assigned,07,retained,会計,fund-kouki,
2024,expenditure,132047:2024:expenditure:approved:e0b8c3fd227c0e15,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e0b974f840e2eb37,assigned,06,retained,目,toshikeikaku-somu,
2024,expenditure,132047:2024:expenditure:approved:e0bc9f633eac5bac,assigned,06,retained,目,toshikeikaku-somu,
2024,expenditure,132047:2024:expenditure:approved:e0cd4aabdda128e5,assigned,10,retained,会計,fund-kaigo-hoken,
2024,expenditure,132047:2024:expenditure:approved:e0d0a3266c6a975d,assigned,08,retained,目,shogaigakushu-toshokan,
2024,expenditure,132047:2024:expenditure:approved:e0d5d6b8b6c1ac6d,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e0dab84d280332db,assigned,06,retained,目,toshikeikaku-somu,
2024,expenditure,132047:2024:expenditure:approved:e0e0c21a8de495e4,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e0e24ecf8ada8025,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e0ea8c2c810bb697,assigned,04,retained,目,toshikeikaku-gairo,
2024,expenditure,132047:2024:expenditure:approved:e0f6afefa3e24cdb,assigned,08,retained,目,shogaigakushu-toshokan,
2024,expenditure,132047:2024:expenditure:approved:e0f99fc1e05a34ca,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e11de3fefc5ad793,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e126c7131ace474c,assigned,04,retained,項,doboku-kanri,
2024,expenditure,132047:2024:expenditure:approved:e128353c41677447,assigned,06,retained,目,toshikeikaku-somu,
2024,expenditure,132047:2024:expenditure:approved:e12cc8d8d85a35e6,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e146da71b65cca85,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:e14f401b9bd1ef5f,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e152ae71f8cefd1b,assigned,05,retained,項,doboku-kasen,
2024,expenditure,132047:2024:expenditure:approved:e15dbdaf1792fbd9,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:e17667dede093e30,assigned,06,retained,目,toshikeikaku-somu,
2024,expenditure,132047:2024:expenditure:approved:e177902d419b53e4,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:e1892feb170627fb,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e1897a10eb302f7d,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e18c2a1fb16cb2a9,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e1975d0727cca7e1,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:e19ea95780446edf,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:e19fb4a68bd57b9b,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:e1a68358a559f402,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e1a6d6dabcfcbffc,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:e1a858ed3940cf99,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:e1af98b02c0afc93,assigned,08,retained,項,kyoiku-sports,
2024,expenditure,132047:2024:expenditure:approved:e1b52ac3227f48c7,assigned,05,retained,項,eisei-seiso,
2024,expenditure,132047:2024:expenditure:approved:e1bb2c329988af51,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e1c2a5fcd4fb2ea0,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e1fcded9bc4c2af1,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e200959998d1fefe,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e208b37447742e32,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e21c2fb16b4e4354,assigned,10,retained,会計,fund-kaigo-hoken,
2024,expenditure,132047:2024:expenditure:approved:e21d777a9399e718,assigned,03,retained,款,shobo,
2024,expenditure,132047:2024:expenditure:approved:e2202ea972ad66d0,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e222085bfab65aee,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e23882545aea245e,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e23ee102ad92424a,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:e2529eb2a0f7d8eb,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e2545c78735df890,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e2558b429d70a9d5,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e26478fb05959e99,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e2650753d261e247,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e26a89585f7a4d57,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e273427b0df46a99,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e27393f4e72bede6,assigned,01,retained,目,debt-interest,
2024,expenditure,132047:2024:expenditure:approved:e278c8783429e93f,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e27fbae9c42d1d99,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e288a61bca4d36c4,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e289d155704c4e1c,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e29a4c8378277d87,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e2be7f99bec96a46,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e2c5eb2d431cf779,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:e2d2d63709411ff1,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:e2eafd1cef8a7ef5,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:e2f99e4488de047e,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e2fab1b9b56e8748,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e2fe100756fa10f7,assigned,08,retained,目,shogaigakushu-toshokan,
2024,expenditure,132047:2024:expenditure:approved:e30d1bf58672d95b,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e33ad9de6e84b1ff,assigned,04,retained,項,doboku-kanri,
2024,expenditure,132047:2024:expenditure:approved:e33e201306547cce,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:e358d4f4fe86c337,assigned,01,retained,款,gikai,
2024,expenditure,132047:2024:expenditure:approved:e35ce3e1cf4321a6,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e361119bbc4f4a68,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e36611b2128ff3b7,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e3758e06fed260df,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:e38b56263dbcf033,assigned,08,retained,目,toshikeikaku-kouen,
2024,expenditure,132047:2024:expenditure:approved:e3a681b81a90b717,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e3ae4a784eb83299,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e3af38adfc2bc1ca,assigned,05,retained,項,doboku-kasen,
2024,expenditure,132047:2024:expenditure:approved:e3b29640b972d069,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e3b9588d473badf2,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e3c51dbbba6e7b77,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e3c8a3131bf90daf,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e3cc09a84b71cb0b,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e3f17b4bc16bc7a1,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e3f25da2b8330a08,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e413cf97851c747d,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e41897f49bb61c9f,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e430d95255414e0b,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e43b19c779f2662a,assigned,06,retained,項,doboku-jutaku,
2024,expenditure,132047:2024:expenditure:approved:e43bb333bb219e73,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e4407d82e9644f11,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e4452bc28675bfe2,assigned,04,retained,款,rodo,
2024,expenditure,132047:2024:expenditure:approved:e4463858bf73d859,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e475503ea2a4b613,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e478189b6910d6a6,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e47abaeab32afcd3,assigned,08,retained,項,kyoiku-sports,
2024,expenditure,132047:2024:expenditure:approved:e48eebfbea74440e,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e4904bd6b101ee5d,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e495b36fb25daebd,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e49c871184d21911,assigned,03,retained,款,shobo,
2024,expenditure,132047:2024:expenditure:approved:e4c4e160bc8e13aa,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:e4c6bdf7089c4cc7,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e4c7725a4918e002,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e4cb46ab98389f59,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:e4cf58c9a1389271,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:e4d04e31e64bff13,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:e4deae3a5c670422,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:e4e3a3304e22638b,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e4e72f8f2d9f5319,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e4f06ac5a1b4894b,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e4ff628e28a2ea51,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e51b47cdc87f6576,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e527b7b6784afb4b,assigned,05,retained,項,eisei-seiso,
2024,expenditure,132047:2024:expenditure:approved:e52910282d86bb60,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e54a1f94dae7ac8b,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e55007d9f0bc1e3f,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e5639066547481fe,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e569e4b080cc204f,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e5911158fae18f2f,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e59396c384595cba,assigned,06,retained,目,toshikeikaku-somu,
2024,expenditure,132047:2024:expenditure:approved:e5a2a20057576d1f,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e5b401843a684adc,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e5bf09996fe13401,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e5c23a546c56028f,assigned,08,retained,項,kyoiku-sports,
2024,expenditure,132047:2024:expenditure:approved:e5c6e72ff310a1d1,assigned,05,retained,項,eisei-seiso,
2024,expenditure,132047:2024:expenditure:approved:e5e7f52a90a05345,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e5ff212be9155c87,assigned,08,retained,目,shogaigakushu-toshokan,
2024,expenditure,132047:2024:expenditure:approved:e60046506ede6e0b,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e60408b1c0f59c5e,assigned,04,retained,款,norin,
2024,expenditure,132047:2024:expenditure:approved:e60b097b180e9989,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e61f227db9aecf1a,assigned,08,retained,項,kyoiku-sports,
2024,expenditure,132047:2024:expenditure:approved:e62a6e851918844b,assigned,03,retained,款,shobo,
2024,expenditure,132047:2024:expenditure:approved:e6342828a5882826,assigned,07,retained,会計,fund-kouki,
2024,expenditure,132047:2024:expenditure:approved:e63ec98ef036a9bd,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e652807f30f30081,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:e66b15ea8ef2b8f6,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e6713e000ad6faa6,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e672da681abc27bd,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:e6747ddfa3ef7cbd,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e680f2a840625afc,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e6851469dc00360e,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e698fedcb295a2ef,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e6a641f6d4b887ff,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e6a9a7a3bdf12f31,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:e6ab03c83b1739b7,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e6b1eb4111a69176,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e6ce0ac766a29828,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e6dcc68f0a99566f,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:e6ea31dab8eedb1f,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e6ea86388334b263,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e7068af4ad018f97,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e7188e003d8b9438,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e71ad9737360f9a9,assigned,03,retained,款,shobo,
2024,expenditure,132047:2024:expenditure:approved:e73857a21d15b38b,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e74634bd9e166e6b,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:e74e2244d3b76893,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e7608703c993c25b,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e7717543d9263868,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:e798cb5d9ad7afee,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e7a1a6b5bc64e369,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:e7bba7a3587f30cd,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e7c11326f25ab703,assigned,07,eliminated,目,transfer-kouki,後期高齢者医療特別会計
2024,expenditure,132047:2024:expenditure:approved:e7c96bbea5f05cfb,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e7cf72ebe8533e3c,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e7d090341fe91fb9,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:e7d3934d8b039521,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e7d65ac6e6576042,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e7e6009e316157c7,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:e7eeb3d99861fc99,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e7f1fd9ec084db09,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:e7fd13211f68eb9c,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:e7fda4cda2cc7ad1,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e81bbfe40034cf30,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e81eaa4d147678a9,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e81fcc178fcb4747,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e8279645d15a0936,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e838bc973619f1f5,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e84ce3bee87db1a8,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e85096143600181c,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:e863b5344ff30a51,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e866bec3c3136bdf,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e86ecaf34007f6b0,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:e86fa7b8c8d1b6bd,assigned,08,retained,目,toshikeikaku-kouen,
2024,expenditure,132047:2024:expenditure:approved:e87165d5f4452181,assigned,03,retained,款,shobo,
2024,expenditure,132047:2024:expenditure:approved:e887b14d826dcd69,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e8b34f11385a5337,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:e8b647a7aad67abc,assigned,07,retained,会計,fund-kokuho,
2024,expenditure,132047:2024:expenditure:approved:e8d074c74cea1361,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e8e69f6bfca5b1d9,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e8e8921996ac5559,assigned,08,retained,項,kyoiku-sports,
2024,expenditure,132047:2024:expenditure:approved:e8f0d6c89787a99b,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e8f2caa7996578b5,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e9046f240d88b954,assigned,08,retained,項,kyoiku-sports,
2024,expenditure,132047:2024:expenditure:approved:e94ec93df0471540,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e96eb99cf7ec856f,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e980d1b27afcc9ea,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:e99c0a34ed0ef6a2,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e9b3b0bd310d0ac0,assigned,04,retained,項,doboku-kanri,
2024,expenditure,132047:2024:expenditure:approved:e9d3754cc36ebf5a,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:e9f2211e19294feb,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:e9f38eb8d1a1b084,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:ea024c88c889f408,assigned,06,retained,目,toshikeikaku-somu,
2024,expenditure,132047:2024:expenditure:approved:ea044c93389cfc39,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:ea05806b296fa57c,assigned,08,retained,目,toshikeikaku-kouen,
2024,expenditure,132047:2024:expenditure:approved:ea0b3292e0fe5b74,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:ea0d692d9979a386,out-of-scope,"",retained,節,fund-accumulation,
2024,expenditure,132047:2024:expenditure:approved:ea106d7d83962bde,assigned,04,retained,項,doboku-doro,
2024,expenditure,132047:2024:expenditure:approved:ea153dc1c387aba7,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ea36670caf4b3a09,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:ea55fa6a29a8e36c,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:ea593c853f7fc938,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:ea678266c9a56cf2,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:ea69f4a9124418ac,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:ea712b234914a827,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ea76cb4d8fe29eb1,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:ea7a5d1a1dc87adc,assigned,03,retained,款,shobo,
2024,expenditure,132047:2024:expenditure:approved:eaa548fd158d98dc,assigned,03,retained,款,shobo,
2024,expenditure,132047:2024:expenditure:approved:eaab4d8ab1f9d7c0,assigned,04,retained,目,toshikeikaku-gairo,
2024,expenditure,132047:2024:expenditure:approved:eab17cf6ef436000,assigned,05,retained,項,eisei-seiso,
2024,expenditure,132047:2024:expenditure:approved:eac813ae941c73eb,assigned,04,retained,款,shoko,
2024,expenditure,132047:2024:expenditure:approved:eadec6a5df85df64,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:eae47f13fad90db2,assigned,06,retained,目,toshikeikaku-somu,
2024,expenditure,132047:2024:expenditure:approved:eaf027c8fe511110,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:eb030a951b25545f,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:eb04d625a6fcaf38,assigned,07,retained,項,eisei-hoken,
2024,expenditure,132047:2024:expenditure:approved:eb16a8684cac023f,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:eb1a188d50d5857f,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:eb293454dceacf6a,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:eb310620e843358c,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:eb3d3e0352d524ca,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:eb4be173f93803bd,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:eb4bea0ae1cdb6ba,assigned,08,retained,目,toshikeikaku-kouen,
2024,expenditure,132047:2024:expenditure:approved:eb58369937f6c13b,assigned,05,retained,項,doboku-kasen,
2024,expenditure,132047:2024:expenditure:approved:eb5ec75ada9dd5f5,assigned,05,retained,項,eisei-seiso,
2024,expenditure,132047:2024:expenditure:approved:eb95315180f06257,assigned,01,retained,款,somu,
2024,expenditure,132047:2024:expenditure:approved:eb986af6d9751db1,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:eb9a381137687a02,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ebad78387e1fdc1f,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:ebb7b0797a0fa914,assigned,08,retained,項,kyoiku-sports,
2024,expenditure,132047:2024:expenditure:approved:ebb85b11bda08113,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:ebbf36f2b2adf698,assigned,07,retained,会計,fund-kokuho,
2024,expenditure,132047:2024:expenditure:approved:ebc9871337535ffc,assigned,09,retained,目,shogaigakushu-other,
2024,expenditure,132047:2024:expenditure:approved:ebd1ccee171b6036,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ebd632d7ff5bc78e,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:ebd901791eef06df,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ebf9ad0b37cb9585,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ebfadadfdd346277,assigned,09,retained,項,kyoiku-somu,
2024,expenditure,132047:2024:expenditure:approved:ebfe9f1be1dcb843,assigned,10,retained,款,minsei,
2024,expenditure,132047:2024:expenditure:approved:ec1f731dfb31b7f5,assigned,09,retained,項,kyoiku-somu,
